
[00:00:00.000 --> 00:00:04.440]  鄧英姐妹,我們可以恢復查經
[00:05:36.080 --> 00:05:38.080]  這個民族其實
[00:05:38.080 --> 00:05:40.080]  岌岌可危
[00:05:40.080 --> 00:05:42.080]  怎樣能夠得到解救呢
[00:05:42.080 --> 00:05:44.080]  還有神是不是真的存在
[00:05:44.080 --> 00:05:46.080]  繼續去愛
[00:05:46.080 --> 00:05:48.080]  和他納約的
[00:05:48.080 --> 00:05:50.080]  這個民族呢
[00:05:50.080 --> 00:05:52.080]  神用什麼方法去
[00:05:52.080 --> 00:05:54.080]  解救呢
[00:05:54.080 --> 00:05:56.080]  我們又見不到一點的神蹟
[00:05:56.080 --> 00:05:58.080]  但是見到人的參與
[00:05:58.080 --> 00:06:00.080]  見到末底改
[00:06:00.080 --> 00:06:02.080]  仍然都是很堅信神會解救
[00:06:02.080 --> 00:06:04.080]  還有義斯帖
[00:06:04.080 --> 00:06:06.080]  無論他現在
[00:06:06.080 --> 00:06:08.080]  方不方便也好
[00:06:08.080 --> 00:06:10.080]  他也冒死去見王
[00:06:10.080 --> 00:06:12.080]  很多的時間點
[00:06:12.080 --> 00:06:14.080]  如果不是神安排
[00:06:14.080 --> 00:06:16.080]  其實是可以很大件事
[00:06:16.080 --> 00:06:18.080]  第二章開始
[00:06:18.080 --> 00:06:20.080]  第一章就是交代了
[00:06:20.080 --> 00:06:22.080]  為什麼義斯帖
[00:06:22.080 --> 00:06:24.080]  這位皇后
[00:06:24.080 --> 00:06:26.080]  會成為了
[00:06:26.080 --> 00:06:28.080]  阿赫徐老王的皇后
[00:06:28.080 --> 00:06:30.080]  就是要交代這件事
[00:06:30.080 --> 00:06:32.080]  第一章就是因為
[00:06:32.080 --> 00:06:34.080]  阿赫徐老王的太太
[00:06:34.080 --> 00:06:36.080]  瓦實緹
[00:06:36.080 --> 00:06:38.080]  因為皇后
[00:06:38.080 --> 00:06:40.080]  喝醉了之後
[00:06:40.080 --> 00:06:42.080]  很想將她的太太
[00:06:42.080 --> 00:06:44.080]  皇后展示給
[00:06:44.080 --> 00:06:46.080]  當時的飲宴
[00:06:46.080 --> 00:06:48.080]  的官員
[00:06:48.080 --> 00:06:50.080]  可能是外交的使節
[00:06:50.080 --> 00:06:52.080]  來看
[00:06:52.080 --> 00:06:54.080]  戴上皇冠
[00:06:54.080 --> 00:06:56.080]  穿上最漂亮的
[00:06:56.080 --> 00:06:58.080]  戴上珠寶
[00:06:58.080 --> 00:07:00.080]  如果你是一個
[00:07:00.080 --> 00:07:02.080]  很炫耀的
[00:07:02.080 --> 00:07:04.080]  炫富的
[00:07:04.080 --> 00:07:06.080]  你就求之不得
[00:07:06.080 --> 00:07:08.080]  可以在眾多的外國的使節
[00:07:08.080 --> 00:07:10.080]  所有的官員
[00:07:10.080 --> 00:07:12.080]  和官太
[00:07:12.080 --> 00:07:14.080]  名流
[00:07:14.080 --> 00:07:16.080]  上流社會的名媛
[00:07:16.080 --> 00:07:18.080]  來做展示
[00:07:18.080 --> 00:07:20.080]  你是戴最多的鑽石
[00:07:20.080 --> 00:07:22.080]  全部
[00:07:22.080 --> 00:07:24.080]  你家裡的
[00:07:24.080 --> 00:07:26.080]  首飾箱裡的東西
[00:07:26.080 --> 00:07:28.080]  都拿出來了
[00:07:28.080 --> 00:07:30.080]  但是居然
[00:07:30.080 --> 00:07:32.080]  這個瓦實緹
[00:07:32.080 --> 00:07:34.080]  一下子下不了台的那口氣
[00:07:34.080 --> 00:07:36.080]  我就是不出
[00:07:36.080 --> 00:07:38.080]  皇后面對這樣的
[00:07:38.080 --> 00:07:40.080]  當眾羞辱
[00:07:40.080 --> 00:07:42.080]  就發現一件成為了很嚴重的事
[00:07:42.080 --> 00:07:44.080]  本來就是
[00:07:44.080 --> 00:07:46.080]  喝醉了之後
[00:07:46.080 --> 00:07:48.080]  可能失言
[00:07:48.080 --> 00:07:50.080]  衝口而出
[00:07:50.080 --> 00:07:52.080]  希望炫耀一下
[00:07:52.080 --> 00:07:54.080]  自己的國力
[00:07:54.080 --> 00:07:56.080]  從太太的
[00:07:56.080 --> 00:07:58.080]  裝扮
[00:07:58.080 --> 00:08:00.080]  去做一個基本的展示
[00:08:00.080 --> 00:08:02.080]  但是
[00:08:02.080 --> 00:08:04.080]  帶來的就是一個
[00:08:04.080 --> 00:08:06.080]  很尷尬的場面
[00:08:06.080 --> 00:08:08.080]  那些在皇帝身邊
[00:08:08.080 --> 00:08:10.080]  的七個大臣
[00:08:10.080 --> 00:08:12.080]  就是那些謀士
[00:08:12.080 --> 00:08:14.080]  出謀獻策
[00:08:14.080 --> 00:08:16.080]  關乎國體的
[00:08:16.080 --> 00:08:18.080]  就說不行
[00:08:18.080 --> 00:08:20.080]  他一個人不做
[00:08:20.080 --> 00:08:22.080]  他的身份是皇后
[00:08:22.080 --> 00:08:24.080]  127個省的
[00:08:24.080 --> 00:08:26.080]  其他官員的官太
[00:08:26.080 --> 00:08:28.080]  有樣學樣的時候
[00:08:28.080 --> 00:08:30.080]  所有的官員
[00:08:30.080 --> 00:08:32.080]  可能是男系的社會
[00:08:32.080 --> 00:08:34.080]  沒有地位了
[00:08:34.080 --> 00:08:36.080]  自己的太太
[00:08:36.080 --> 00:08:38.080]  都照樣煮碗
[00:08:38.080 --> 00:08:40.080]  那時候沒有直播
[00:08:40.080 --> 00:08:42.080]  又不是直播帶貨
[00:08:42.080 --> 00:08:44.080]  又不是有zoom
[00:08:44.080 --> 00:08:46.080]  又不是有什麼影像
[00:08:46.080 --> 00:08:48.080]  其實要傳都要快馬
[00:08:48.080 --> 00:08:50.080]  那些傳書
[00:08:50.080 --> 00:08:52.080]  但是都會令到
[00:08:52.080 --> 00:08:54.080]  後果
[00:08:54.080 --> 00:08:56.080]  這樣的一個
[00:08:56.080 --> 00:08:58.080]  不聽命令
[00:08:58.080 --> 00:09:00.080]  會帶來
[00:09:00.080 --> 00:09:02.080]  真是有辱國體
[00:09:02.080 --> 00:09:04.080]  其實關以斯帖什麼事呢
[00:09:04.080 --> 00:09:06.080]  但是你就可以
[00:09:06.080 --> 00:09:08.080]  很見到人生
[00:09:08.080 --> 00:09:10.080]  一直都說
[00:09:10.080 --> 00:09:12.080]  當下你不知道
[00:09:12.080 --> 00:09:14.080]  神有什麼計劃
[00:09:14.080 --> 00:09:16.080]  在你的生命裏面
[00:09:16.080 --> 00:09:18.080]  神有什麼計劃
[00:09:18.080 --> 00:09:20.080]  我們都不知道
[00:09:20.080 --> 00:09:22.080]  其實好看的地方
[00:09:22.080 --> 00:09:24.080]  就是他將一個人
[00:09:24.080 --> 00:09:26.080]  發生的事
[00:09:26.080 --> 00:09:28.080]  有些事情
[00:09:28.080 --> 00:09:30.080]  未去到最後
[00:09:30.080 --> 00:09:32.080]  其實都不知道
[00:09:32.080 --> 00:09:34.080]  神怎樣去解救
[00:09:34.080 --> 00:09:36.080]  神怎樣去出手
[00:09:36.080 --> 00:09:38.080]  神怎樣去使到
[00:09:38.080 --> 00:09:40.080]  一些我們不想發生的事情
[00:09:40.080 --> 00:09:42.080]  是會離我們而去
[00:09:42.080 --> 00:09:44.080]  這個是一個
[00:09:44.080 --> 00:09:46.080]  納約的子民
[00:09:46.080 --> 00:09:48.080]  堅持守神
[00:09:48.080 --> 00:09:50.080]  的誡命的猶太人
[00:09:50.080 --> 00:09:52.080]  他們面對這樣的一個危機
[00:09:52.080 --> 00:09:54.080]  是怎樣算呢
[00:09:54.080 --> 00:09:56.080]  神是否當下
[00:09:56.080 --> 00:09:58.080]  馬上出手
[00:09:58.080 --> 00:10:00.080]  來叫王
[00:10:00.080 --> 00:10:02.080]  或者叫其他人
[00:10:02.080 --> 00:10:04.080]  來對付哈曼呢
[00:10:04.080 --> 00:10:06.080]  又不是反而我們見到那個情況
[00:10:06.080 --> 00:10:08.080]  是越來越一直這樣嚴重
[00:10:08.080 --> 00:10:10.080]  一直去到第五章
[00:10:10.080 --> 00:10:12.080]  不單止不能解救
[00:10:12.080 --> 00:10:14.080]  甚至乎立了一個禁令
[00:10:14.080 --> 00:10:16.080]  去到十二月
[00:10:16.080 --> 00:10:18.080]  所有在一百二十七省的
[00:10:18.080 --> 00:10:20.080]  波斯人都可以
[00:10:20.080 --> 00:10:22.080]  向猶太人
[00:10:22.080 --> 00:10:24.080]  逼迫殺害
[00:10:24.080 --> 00:10:26.080]  所以
[00:10:26.080 --> 00:10:28.080]  後來才改了
[00:10:28.080 --> 00:10:30.080]  這個普爾節
[00:10:30.080 --> 00:10:32.080]  就是當日那個禁令
[00:10:32.080 --> 00:10:34.080]  改不了的了
[00:10:34.080 --> 00:10:36.080]  但是猶太人就可以起來反抗
[00:10:36.080 --> 00:10:38.080]  你就可以想到
[00:10:38.080 --> 00:10:40.080]  神那個奇妙的作為
[00:10:40.080 --> 00:10:42.080]  第二章我們讀一讀
[00:10:42.080 --> 00:10:44.080]  這一段經文
[00:10:44.080 --> 00:10:46.080]  以後
[00:10:46.080 --> 00:10:48.080]  (文字幕:三馬兄)
[00:10:48.080 --> 00:10:50.080]  (文字幕:三馬兄)
[00:10:50.080 --> 00:10:52.080]  (文字幕:三馬兄)
[00:10:52.080 --> 00:10:54.080]  (文字幕:三馬兄)
[00:10:54.080 --> 00:10:56.080]  (文字幕:三馬兄)
[00:10:56.080 --> 00:10:58.080]  因為開始的時候講了
[00:10:58.080 --> 00:11:00.080]  不能回頭了
[00:11:00.080 --> 00:11:02.080]  (陳健波議員)
[00:11:02.080 --> 00:11:04.080]  (陳健波議員)
[00:11:04.080 --> 00:11:06.080]  (陳健波議員)
[00:11:06.080 --> 00:11:08.080]  (陳健波議員)
[00:11:08.080 --> 00:11:10.080]  (陳健波議員)
[00:11:10.080 --> 00:11:12.080]  (陳健波議員)
[00:11:12.080 --> 00:11:14.080]  (陳健波議員)
[00:11:14.080 --> 00:11:16.080]  (陳健波議員)
[00:11:16.080 --> 00:11:18.080]  (陳健波議員)
[00:11:18.080 --> 00:11:20.080]  (陳健波議員)
[00:11:20.080 --> 00:11:22.080]  (陳健波議員)
[00:11:22.080 --> 00:11:24.080]  (陳健波議員)
[00:11:24.080 --> 00:11:26.080]  (陳健波議員)
[00:11:26.080 --> 00:11:28.080]  (陳健波議員)
[00:11:28.080 --> 00:11:30.080]  (陳健波議員)
[00:11:30.080 --> 00:11:32.080]  (陳健波議員)
[00:11:32.080 --> 00:11:34.080]  (陳健波議員)
[00:11:34.080 --> 00:11:36.080]  (陳健波議員)
[00:11:36.080 --> 00:11:38.080]  (陳健波議員)
[00:11:38.080 --> 00:11:40.080]  (陳健波議員)
[00:11:40.080 --> 00:11:42.080]  (陳健波議員)
[00:11:42.080 --> 00:11:44.080]  (陳健波議員)
[00:11:44.080 --> 00:11:47.740]  合神,对不起,合王的眼缘
[00:11:47.740 --> 00:11:50.340]  当然要过五关斩六将
[00:11:50.340 --> 00:11:52.780]  首先你就要买通这个熹柑
[00:11:52.780 --> 00:11:56.880]  如果你的熹柑他认为不行
[00:11:56.880 --> 00:11:58.440]  那么你就被淘汰了
[00:11:58.440 --> 00:12:00.660]  那你就永远都见不到王的了
[00:12:00.660 --> 00:12:02.440]  这个大家都明白了
[00:12:02.440 --> 00:12:05.340]  有很多事情不会直接去到王那里的
[00:12:05.340 --> 00:12:12.140]  所以这个太监熹柑一定是有手握大权的了
[00:12:12.140 --> 00:12:14.380]  就是你中谣好声音
[00:12:14.380 --> 00:12:15.540]  有些评判团
[00:12:15.540 --> 00:12:19.740]  不过这么多的传媒报道
[00:12:19.740 --> 00:12:24.040]  很难说有幕后的黑幕或者是賄賂
[00:12:24.040 --> 00:12:24.940]  很难的
[00:12:24.940 --> 00:12:26.840]  但是古代就不是了
[00:12:26.840 --> 00:12:32.040]  一定是会让这个熹柑有极大的权
[00:12:32.040 --> 00:12:35.040]  可以来去操纵那个选举
[00:12:35.040 --> 00:12:36.440]  第五节了
[00:12:36.440 --> 00:12:38.940]  苏珊成有一个犹大人
[00:12:38.940 --> 00:12:40.540]  或者叫犹大人
[00:12:40.540 --> 00:12:41.840]  犹大之派
[00:12:41.840 --> 00:12:43.440]  名叫没抵改
[00:12:43.440 --> 00:12:44.740]  是汴雅门人
[00:12:44.740 --> 00:12:46.440]  姬氏的曾孙
[00:12:46.440 --> 00:12:48.140]  侍妹的孙子
[00:12:48.140 --> 00:12:49.340]  艾尔的儿子
[00:12:49.340 --> 00:12:51.140]  记住他是汴雅门人
[00:12:51.140 --> 00:12:56.140]  就是这个扫罗王的支派
[00:12:56.140 --> 00:12:57.340]  其实很近
[00:12:57.340 --> 00:12:59.040]  都是那个族的人
[00:12:59.040 --> 00:13:01.940]  还有那些叔伯兄弟
[00:13:01.940 --> 00:13:08.640]  都挺像是扫罗那条线的普系的
[00:13:08.640 --> 00:13:10.640]  他是艾尔的儿子
[00:13:10.640 --> 00:13:14.140]  从前巴比伦王尼布格尼撒
[00:13:14.140 --> 00:13:18.940]  将犹大王耶哥尼雅和百姓
[00:13:18.940 --> 00:13:21.440]  从耶路撒冷捞去的时候
[00:13:21.440 --> 00:13:25.240]  是第一批被捞的人
[00:13:25.240 --> 00:13:27.040]  就是耶哥尼雅的时候了
[00:13:27.040 --> 00:13:30.040]  没抵改也在其内
[00:13:30.040 --> 00:13:34.740]  没抵改抚养他叔叔的女儿哈大沙
[00:13:34.740 --> 00:13:39.840]  即是说那个时间不是太久
[00:13:39.840 --> 00:13:43.140]  现在还是被捞的期间
[00:13:43.140 --> 00:13:46.840]  即是说这个是第一代被捞的人
[00:13:46.840 --> 00:13:50.840]  所以是早过尼熙米很多
[00:13:50.840 --> 00:13:54.040]  我们要记得这些历史
[00:13:54.040 --> 00:13:54.940]  第七节
[00:13:54.940 --> 00:13:58.940]  没抵改抚养他叔叔的女儿哈大沙
[00:13:58.940 --> 00:14:00.540]  后来就叫做以斯帖
[00:14:00.540 --> 00:14:06.340]  当然就是犹大的名和波斯的名
[00:14:06.340 --> 00:14:08.740]  因为他没有父母
[00:14:08.740 --> 00:14:11.840]  即是他的弟弟可能早死
[00:14:11.840 --> 00:14:14.240]  就收养他为女儿
[00:14:14.240 --> 00:14:16.540]  这女子又容貌俊美
[00:14:16.540 --> 00:14:18.040]  她父母死了
[00:14:18.040 --> 00:14:21.340]  没抵改就收她为自己的女儿
[00:14:21.340 --> 00:14:22.740]  即是本来是叔叔
[00:14:22.740 --> 00:14:24.140]  现在变成了女儿
[00:14:24.140 --> 00:14:26.140]  即是爸爸
[00:14:26.140 --> 00:14:28.240]  王的御子传出
[00:14:28.240 --> 00:14:30.240]  就招聚许多女子
[00:14:30.240 --> 00:14:31.740]  去到书山城
[00:14:31.740 --> 00:14:34.440]  交给掌管女子的希盖
[00:14:34.440 --> 00:14:36.640]  以斯帖也送入王宫
[00:14:36.640 --> 00:14:38.040]  交付希盖
[00:14:38.040 --> 00:14:40.240]  希盖喜悦以斯帖
[00:14:40.240 --> 00:14:41.640]  就恩待她
[00:14:41.640 --> 00:14:44.240]  给王给她需用的香品
[00:14:44.240 --> 00:14:46.440]  和她所当得的份
[00:14:46.440 --> 00:14:50.140]  又派所当得的七个宫女服侍她
[00:14:50.140 --> 00:14:51.740]  使她和她的宫女
[00:14:51.740 --> 00:14:54.840]  搬入女院上好的房屋
[00:14:54.840 --> 00:14:57.540]  以斯帖未曾将直观
[00:14:57.540 --> 00:14:59.340]  中俗告诉人
[00:14:59.340 --> 00:15:01.340]  因为没抵改祝福她
[00:15:01.340 --> 00:15:04.140]  不可叫人知道因为亡国
[00:15:04.140 --> 00:15:06.340]  也都因为可能当时
[00:15:06.340 --> 00:15:08.640]  对犹太人未必那么友善
[00:15:08.640 --> 00:15:11.440]  所以暂时先不说
[00:15:11.440 --> 00:15:13.240]  这个先不说
[00:15:13.240 --> 00:15:20.240]  原来都有很重要的背景因素
[00:15:20.240 --> 00:15:25.140]  因为不说就带来哈曼
[00:15:25.140 --> 00:15:28.740]  不知道以斯帖的身份
[00:15:28.740 --> 00:15:30.840]  因为第三章就是
[00:15:30.840 --> 00:15:35.340]  哈曼知道没抵改是犹太人之后
[00:15:35.340 --> 00:15:38.340]  要将整个民族都要完全灭绝
[00:15:38.340 --> 00:15:40.740]  然后用一些手段
[00:15:40.740 --> 00:15:48.540]  令到王都签了议协书
[00:15:48.540 --> 00:15:52.840]  就答应了哈曼由他做执行人
[00:15:52.840 --> 00:15:54.940]  就要去到12月
[00:15:54.940 --> 00:15:59.540]  将这个民族完全在波斯帝国铲除
[00:15:59.540 --> 00:16:01.340]  但是唯一一个人
[00:16:01.340 --> 00:16:03.540]  他不知道的就是以斯帖
[00:16:03.540 --> 00:16:05.340]  是犹太人
[00:16:05.340 --> 00:16:09.740]  所以很奇妙地没抵改
[00:16:09.740 --> 00:16:12.340]  叫以斯帖暂时不要说
[00:16:12.340 --> 00:16:14.540]  他的直贯他的宗族
[00:16:14.540 --> 00:16:17.840]  真的听爸爸说就没有说
[00:16:17.840 --> 00:16:18.840]  第十一节
[00:16:18.840 --> 00:16:22.740]  没抵改天天在女院前边行走
[00:16:22.740 --> 00:16:25.640]  要知道以斯帖平安不平安
[00:16:25.640 --> 00:16:27.540]  并后事如何
[00:16:27.540 --> 00:16:29.140]  很担心女儿
[00:16:29.140 --> 00:16:32.940]  因为始终后宫很多的斗争
[00:16:32.940 --> 00:16:35.540]  什么恩还传
[00:16:35.540 --> 00:16:38.140]  我不知道我没看
[00:16:38.140 --> 00:16:41.540]  你就知道背后幕后的斗争
[00:16:41.540 --> 00:16:44.140]  要争做王后
[00:16:44.140 --> 00:16:47.940]  现在是选拔阶段
[00:16:47.940 --> 00:16:49.440]  未定案
[00:16:49.440 --> 00:16:51.140]  未定案就是说我都有机会
[00:16:51.140 --> 00:16:52.540]  你都有机会
[00:16:52.540 --> 00:16:54.540]  现在我们又见到
[00:16:54.540 --> 00:16:58.140]  欺诬后代以斯帖
[00:16:58.140 --> 00:17:00.340]  可能纯粹是从美貌
[00:17:00.340 --> 00:17:02.540]  又或者可能是人格人缘
[00:17:02.540 --> 00:17:03.940]  这些很难说
[00:17:03.940 --> 00:17:06.740]  但圣经现在铺排给我们见到的
[00:17:06.740 --> 00:17:08.240]  这一个序士
[00:17:08.240 --> 00:17:10.240]  就是以斯帖
[00:17:10.240 --> 00:17:11.640]  现在可能有机会
[00:17:11.640 --> 00:17:14.640]  会擠生在王后的身份
[00:17:14.640 --> 00:17:16.840]  如果他是王后的身份
[00:17:16.840 --> 00:17:18.940]  那就是第四章
[00:17:18.940 --> 00:17:20.240]  大家很熟悉的经文
[00:17:20.240 --> 00:17:23.440]  焉知道你现在得了王后的位分
[00:17:23.440 --> 00:17:27.440]  正正就是为现在这个危机的出现吗
[00:17:27.440 --> 00:17:31.540]  没抵改就很有那种的mindset
[00:17:31.540 --> 00:17:34.440]  就是有一种危机意识
[00:17:34.440 --> 00:17:38.440]  一方面没有强迫她入宫
[00:17:38.440 --> 00:17:40.440]  为了荣华富贵
