
[00:00:00.000 --> 00:00:08.000]  今天會和大家說一個非常特別的訊息
[00:06:58.000 --> 00:07:04.000]  其中一個是看到有一個非常飛得快的飛行物體
[00:07:04.000 --> 00:07:08.000]  這個飛機師立刻把飛行物體的方位鎖住
[00:07:08.000 --> 00:07:10.000]  在儀器上高
[00:07:10.000 --> 00:07:14.000]  但是一直飛得很快突然間又不見了
[00:07:14.000 --> 00:07:21.000]  另外一個是看到有一個好像飛碟的形狀
[00:07:21.000 --> 00:07:23.000]  逆風而行
[00:07:23.000 --> 00:07:29.000]  一直飛就一直在打關斗,非常非常有趣
[00:07:29.000 --> 00:07:36.000]  我剛才說2021年Pentagon作了一個報告
[00:07:36.000 --> 00:07:40.000]  這個報告其中的結論有六點這麼多
[00:07:40.000 --> 00:07:44.000]  第一點是目前為止沒有證據
[00:07:44.000 --> 00:07:46.000]  這些就是美國的秘密武器
[00:07:46.000 --> 00:07:51.000]  也沒有證據是敵對國家的先進武器
[00:07:51.000 --> 00:07:54.000]  這一點是非常搞笑的
[00:07:54.000 --> 00:07:57.000]  因為這個報告是美國政府出的
[00:07:57.000 --> 00:08:02.000]  他們居然說沒有證據證明是他們的秘密武器
[00:08:02.000 --> 00:08:06.000]  是不是美國的秘密武器政府應該是很清楚
[00:08:06.000 --> 00:08:10.000]  所以這一點是有些此事而非,很好笑
[00:08:10.000 --> 00:08:17.000]  第二點說如果是美國軍事基地收集到的這些資料
[00:08:17.000 --> 00:08:20.000]  是可能有偏差,不足為信
[00:08:20.000 --> 00:08:24.000]  這個就似乎有些此地無銀三百兩
[00:08:24.000 --> 00:08:27.000]  到處地方拍攝到的都沒有問題
[00:08:27.000 --> 00:08:30.000]  在美國軍事基地附近拍攝到
[00:08:30.000 --> 00:08:33.000]  這樣就可能不足為信
[00:08:33.000 --> 00:08:36.000]  此地無銀三百兩
[00:08:36.000 --> 00:08:40.000]  第三點說這些不明來歷的飛行物體
[00:08:40.000 --> 00:08:43.000]  可能是真正的物質
[00:08:43.000 --> 00:08:47.000]  因為是用不同的儀器拍攝到
[00:08:47.000 --> 00:08:56.000]  是有雷達、紅外光、電光、武器偵察和視覺的觀察所偵察到
[00:08:56.000 --> 00:08:59.000]  用這麼多不同的方法偵察到
[00:08:59.000 --> 00:09:03.000]  這個報告說當然就是真正的物質
[00:09:03.000 --> 00:09:08.000]  但是第四點又似乎是自相矛盾
[00:09:08.000 --> 00:09:13.000]  說這些飛行物體有異常的飛行特性
[00:09:13.000 --> 00:09:17.000]  所以可能是儀器出現問題
[00:09:17.000 --> 00:09:20.000]  所以是觀察者有錯誤
[00:09:20.000 --> 00:09:23.000]  第三點才說完
[00:09:23.000 --> 00:09:26.000]  是用不同的儀器偵察
[00:09:26.000 --> 00:09:29.000]  這些不同的儀器都是用不同的原理
[00:09:29.000 --> 00:09:32.000]  不同的波長來探測
[00:09:32.000 --> 00:09:35.000]  不可能全部都有錯
[00:09:35.000 --> 00:09:39.000]  所以第三點又好像是彼此有矛盾
[00:09:39.000 --> 00:09:44.000]  第五點說會不會為美國造成威脅
[00:09:44.000 --> 00:09:48.000]  然後自己回答說現在太空已經這麼擠迫
[00:09:48.000 --> 00:09:54.000]  有多一些不明來歷的飛行物體當然是有很大的風險
[00:09:54.000 --> 00:09:59.000]  如果是敵對國家的先進武器就更加不得了
[00:09:59.000 --> 00:10:03.000]  就是說他們已經有突破性先進的武器
[00:10:03.000 --> 00:10:05.000]  很可怕
[00:10:05.000 --> 00:10:13.000]  最後說第六點要多一些來分析、辨別、處理
[00:10:13.000 --> 00:10:19.000]  根據這六點、根據這個結論
[00:10:19.000 --> 00:10:23.000]  我們可以作出三個可能性
[00:10:23.000 --> 00:10:28.000]  這些不明來歷的飛行物體到底是什麼
[00:10:28.000 --> 00:10:33.000]  第一個可能性就是美國的秘密武器
[00:10:33.000 --> 00:10:39.000]  第二點就是真的可能有不明來歷的飛行物體
[00:10:39.000 --> 00:10:44.000]  雖然這個報告沒有指定說真的
[00:10:44.000 --> 00:10:46.000]  但是也沒有否認
[00:10:46.000 --> 00:10:51.000]  第三點就是有可能是敵對國家的先進武器
[00:10:51.000 --> 00:10:55.000]  例如中國或者是俄羅斯
[00:10:55.000 --> 00:11:00.000]  但是第三點我可以告訴你是非常之不可能
[00:11:00.000 --> 00:11:05.000]  因為美國是有人造衛星的網絡
[00:11:05.000 --> 00:11:12.000]  不斷地24小時看著全世界每個國家在做什麼
[00:11:12.000 --> 00:11:15.000]  沒什麼可能是有不明來歷的飛行物體
[00:11:15.000 --> 00:11:19.000]  能夠和中國、俄羅斯飛來美國
[00:11:19.000 --> 00:11:23.000]  而不被這些人造衛星探測到
[00:11:23.000 --> 00:11:26.000]  所以第三點是不可能
[00:11:26.000 --> 00:11:28.000]  只有兩個可能性
[00:11:28.000 --> 00:11:31.000]  第一就是美國的秘密武器
[00:11:31.000 --> 00:11:37.000]  第二就是真正有這些不明來歷的飛行物體
[00:11:37.000 --> 00:11:40.000]  我們先看第一點
[00:11:40.000 --> 00:11:46.000]  第一點就是這個真的是美國的秘密武器
[00:11:46.000 --> 00:11:49.000]  這次開路者來訪問我的原因
[00:11:49.000 --> 00:11:52.000]  就是他們知道我在做牧師之前
[00:11:52.000 --> 00:11:55.000]  我是做太空國防
[00:11:55.000 --> 00:11:57.000]  是美國的太空國防
[00:11:57.000 --> 00:12:03.000]  他們可能希望問我有沒有什麼內幕的消息
[00:12:03.000 --> 00:12:05.000]  內幕的貼士
[00:12:05.000 --> 00:12:11.000]  其實有沒有內幕的貼士對我來說是一個非常之敏感的話題
[00:12:11.000 --> 00:12:15.000]  我在做這些機密工作的時候
[00:12:15.000 --> 00:12:19.000]  每幾年都要給政府來拆幫
[00:12:19.000 --> 00:12:21.000]  Polygraph
[00:12:21.000 --> 00:12:23.000]  就是帶到全身都是儀器
[00:12:23.000 --> 00:12:26.000]  然後就給一個檢察官來檢查
[00:12:26.000 --> 00:12:30.000]  到底我都是黃皮膚黑頭髮
[00:12:30.000 --> 00:12:32.000]  政府都不是那麼相信我
[00:12:32.000 --> 00:12:36.000]  我曾經是試過給一個檢察官拍桌子指著我的鼻子
[00:12:36.000 --> 00:12:39.000]  說我是一個間諜
[00:12:39.000 --> 00:12:41.000]  還是大陸的間諜
[00:12:41.000 --> 00:12:48.000]  他說他已經是有證據證明我做了20年的間諜為中國
[00:12:48.000 --> 00:12:51.000]  我心想如果我真的做了20年間諜
[00:12:51.000 --> 00:12:54.000]  我都搬到比華里山
[00:12:54.000 --> 00:12:56.000]  我還要在這裡捱雷仔
[00:12:56.000 --> 00:12:58.000]  讓你拍桌子拍椅子
[00:12:58.000 --> 00:13:01.000]  在樹上打爛沙盤聞到毒
[00:13:01.000 --> 00:13:05.000]  我也試過有一至兩年
[00:13:05.000 --> 00:13:10.000]  每隔兩個月就被聯邦密探FBI請我吃飯
[00:13:10.000 --> 00:13:14.000]  第一次跟我見面還非常誇張
[00:13:14.000 --> 00:13:16.000]  穿上一身黑色西裝
[00:13:16.000 --> 00:13:18.000]  室內都戴著太陽眼鏡
[00:13:18.000 --> 00:13:22.000]  還拿張出來給我看說他就是FBI
[00:13:22.000 --> 00:13:24.000]  我也不能夠相信
[00:13:24.000 --> 00:13:26.000]  我也不知道你的張是真還是假
[00:13:26.000 --> 00:13:30.000]  我走回來問公司是不是真的有聯邦密探要跟我聊天
[00:13:30.000 --> 00:13:31.000]  他們說是呀
[00:13:31.000 --> 00:13:33.000]  你真的要和他見面
[00:13:33.000 --> 00:13:35.000]  他們和我見面是很客氣的
[00:13:35.000 --> 00:13:38.000]  不是走來問話不是盤問我
[00:13:38.000 --> 00:13:41.000]  他們說向我學習
[00:13:41.000 --> 00:13:43.000]  我心想真是奇怪
[00:13:43.000 --> 00:13:45.000]  難道你們真的那麼天真
[00:13:45.000 --> 00:13:47.000]  真的以為我是間諜
[00:13:47.000 --> 00:13:49.000]  想和我學做間諜
[00:13:49.000 --> 00:13:55.000]  在座的弟兄姊妹你們都立了很多歲
[00:13:55.000 --> 00:13:57.000]  錢都去了哪裏
[00:13:57.000 --> 00:13:58.000]  有時你們都會想
[00:13:58.000 --> 00:14:00.000]  部分都被我吃了
[00:14:00.000 --> 00:14:03.000]  所以如果我請你們吃飯
[00:14:03.000 --> 00:14:06.000]  請你們吃飯千萬不要覺得不好意思
[00:14:06.000 --> 00:14:08.000]  是應該的
[00:14:08.000 --> 00:14:13.000]  所以你問我這些是不是美國秘密的武器
[00:14:13.000 --> 00:14:15.000]  我不知道
[00:14:15.000 --> 00:14:19.000]  就算知道我也不敢說也不會說
[00:14:19.000 --> 00:14:23.000]  所以今天我只會和大家看第二點
[00:14:23.000 --> 00:14:26.000]  就是從聖經的眼光
[00:14:26.000 --> 00:14:28.000]  聖經的角度
[00:14:28.000 --> 00:14:32.000]  有沒有可能這些外星人是存在
[00:14:32.000 --> 00:14:36.000]  第一點從聖經來看
[00:14:36.000 --> 00:14:38.000]  就是所有的物質
[00:14:38.000 --> 00:14:41.000]  所有的東西都是神所創造
[00:14:41.000 --> 00:14:43.000]  這個是聖經教我們
[00:14:43.000 --> 00:14:46.000]  哥羅西書的一章16節
[00:14:46.000 --> 00:14:49.000]  說因為萬有都是靠祂做的
[00:14:49.000 --> 00:14:51.000]  無論是天上的地上的
[00:14:51.000 --> 00:14:54.000]  能看見的不能看見的
[00:14:54.000 --> 00:14:56.000]  或是有為的主治的
[00:14:56.000 --> 00:14:58.000]  執政的掌權的
[00:14:58.000 --> 00:15:01.000]  一概都是藉著祂做的
[00:15:01.000 --> 00:15:04.000]  由是為祂做的
[00:15:04.000 --> 00:15:08.000]  所以所有的東西都是神所創造
[00:15:08.000 --> 00:15:11.000]  如果真是有外星人的話
[00:15:11.000 --> 00:15:13.000]  是神創造的
[00:15:13.000 --> 00:15:15.000]  不是祂直接創造
[00:15:15.000 --> 00:15:17.000]  就是祂間接創造
[00:15:17.000 --> 00:15:19.000]  這個是聖經告訴我們的
[00:15:19.000 --> 00:15:21.000]  還有第二點
[00:15:21.000 --> 00:15:26.000]  第二點就是在所有的萬物當中
[00:15:26.000 --> 00:15:29.000]  只有人是有神的形象
[00:15:29.000 --> 00:15:33.000]  人是有非常特殊的地位
[00:15:33.000 --> 00:15:35.000]  只有我們是有神的形象
[00:15:35.000 --> 00:15:38.000]  在創世紀一章27節
[00:15:38.000 --> 00:15:42.000]  說神就照著自己的形象做人
[00:15:42.000 --> 00:15:46.000]  乃是照著祂的形象做男做女
[00:15:46.000 --> 00:15:50.000]  人真是在神的心目中
[00:15:50.000 --> 00:15:52.000]  很有特殊的地位
[00:15:52.000 --> 00:15:54.000]  萬物都沒有的
[00:15:54.000 --> 00:15:56.000]  只有人有
[00:15:56.000 --> 00:15:59.000]  人有神的形象有什麼意思
[00:15:59.000 --> 00:16:01.000]  代表什麼
[00:16:01.000 --> 00:16:03.000]  有兩點我們可以看到
[00:16:03.000 --> 00:16:07.000]  第一就是我們可以在靈裡面與神交通
[00:16:07.000 --> 00:16:11.000]  我們可以認識神、接受神
[00:16:11.000 --> 00:16:14.000]  以至我們能夠得到救贖
[00:16:14.000 --> 00:16:15.000]  這是第一點
[00:16:15.000 --> 00:16:18.000]  這個是其他萬物都沒有的
[00:16:18.000 --> 00:16:22.000]  你不會看到動物能夠與神交通
[00:16:22.000 --> 00:16:24.000]  因為動物沒有神的形象
[00:16:24.000 --> 00:16:26.000]  動物不能夠認識神
[00:16:26.000 --> 00:16:28.000]  狗吃飯不會說
[00:16:28.000 --> 00:16:31.000]  不吃先讓我先去拜神
[00:16:31.000 --> 00:16:32.000]  它不會這樣的
[00:16:32.000 --> 00:16:35.000]  它不可能,不能被救贖
[00:16:35.000 --> 00:16:38.000]  只有人能夠被救贖
[00:16:38.000 --> 00:16:42.000]  第二點就是我們有神的形象
[00:16:42.000 --> 00:16:45.000]  包括我們有特別的智能
[00:16:45.000 --> 00:16:49.000]  我們能夠推理能夠解決很多問題
[00:16:49.000 --> 00:16:54.000]  這個是包括在神的形象裡面
[00:16:54.000 --> 00:16:57.000]  我們先看第一點有關救贖
[00:16:57.000 --> 00:17:01.000]  我們說人有救贖
[00:17:01.000 --> 00:17:04.000]  如果外星人存在他們有沒有救贖
[00:17:04.000 --> 00:17:08.000]  我們知道如果外星人存在的話
[00:17:08.000 --> 00:17:11.000]  他們不是阿當夏娃的後人
[00:17:11.000 --> 00:17:14.000]  是阿當夏娃的後人
[00:17:14.000 --> 00:17:16.000]  因為阿當夏娃犯罪
[00:17:16.000 --> 00:17:18.000]  所以我們成為罪人
[00:17:18.000 --> 00:17:20.000]  我們需要被救贖
[00:17:20.000 --> 00:17:23.000]  但如果外星人存在的話
[00:17:23.000 --> 00:17:24.000]  他們在外星來
[00:17:24.000 --> 00:17:26.000]  他們不是阿當夏娃的後人
[00:17:26.000 --> 00:17:29.000]  沒有被救贖的需要
[00:17:29.000 --> 00:17:31.000]  剛才也說過
[00:17:31.000 --> 00:17:33.000]  他們沒有神的形象
[00:17:33.000 --> 00:17:36.000]  當然不能夠被神救贖
[00:17:36.000 --> 00:17:39.000]  不能夠得到救贖
[00:17:39.000 --> 00:17:41.000]  有很多人都會問
[00:17:41.000 --> 00:17:44.000]  外面的宇宙這麼大
[00:17:44.000 --> 00:17:46.000]  有沒有可能有些星球
[00:17:46.000 --> 00:17:48.000]  和地球一樣
[00:17:48.000 --> 00:17:49.000]  有一樣的氣溫
[00:17:49.000 --> 00:17:51.000]  有一樣的環境
[00:17:51.000 --> 00:17:53.000]  能夠有生物
[00:17:53.000 --> 00:17:55.000]  能夠有外星人
[00:17:55.000 --> 00:17:58.000]  耶穌基督會不會去到不同的星球
[00:17:58.000 --> 00:18:00.000]  來救贖他們
[00:18:00.000 --> 00:18:02.000]  我們看看聖經怎麼說
[00:18:02.000 --> 00:18:04.000]  羅馬書的六章十節
[00:18:04.000 --> 00:18:06.000]  比特前書的三章十八
[00:18:06.000 --> 00:18:09.000]  和希伯來書的九章二十六
[00:18:09.000 --> 00:18:12.000]  都說耶穌基督受苦
[00:18:12.000 --> 00:18:14.000]  為我們的罪
[00:18:14.000 --> 00:18:16.000]  因為我們是阿當夏娃的後人
[00:18:16.000 --> 00:18:19.000]  我們有原罪在我們身上
[00:18:19.000 --> 00:18:21.000]  為我們的罪而死
[00:18:21.000 --> 00:18:23.000]  替我們贖罪
[00:18:23.000 --> 00:18:25.000]  是一次過的救贖
[00:18:25.000 --> 00:18:28.000]  不是說耶穌基督去到不同的星球
[00:18:28.000 --> 00:18:30.000]  來和不同的人
[00:18:30.000 --> 00:18:33.000]  外星人來救贖他們
[00:18:33.000 --> 00:18:34.000]  沒有這樣的可能
[00:18:34.000 --> 00:18:36.000]  是一次過的救贖
[00:18:36.000 --> 00:18:38.000]  人是有特別的地位
[00:18:38.000 --> 00:18:40.000]  在神的心目當中
[00:18:40.000 --> 00:18:42.000]  只有人能夠得到救贖
[00:18:42.000 --> 00:18:45.000]  地球也是有特別的地位
[00:18:45.000 --> 00:18:48.000]  我和大家講天堂系列的時候
[00:18:48.000 --> 00:18:50.000]  曾經講過一個訊息
[00:18:50.000 --> 00:18:54.000]  叫做天堂究竟在什麼地方
[00:18:54.000 --> 00:18:56.000]  我說有三層天
[00:18:56.000 --> 00:18:59.000]  第三層是神所居住的地方
[00:18:59.000 --> 00:19:03.000]  第二層是我們的宇宙
[00:19:03.000 --> 00:19:06.000]  一層天是我們的大氣層
[00:19:06.000 --> 00:19:11.000]  所以我們看到地球可以說是天堂的中心
[00:19:11.000 --> 00:19:16.000]  可以說是唯一耶穌基督救贖的舞台
[00:19:16.000 --> 00:19:19.000]  所以我們能夠總結
[00:19:19.000 --> 00:19:22.000]  如果有外星人存在的話
[00:19:22.000 --> 00:19:25.000]  他們是不能夠被救贖
[00:19:25.000 --> 00:19:28.000]  他們也是沒有神的形象
[00:19:28.000 --> 00:19:32.000]  他們的智慧
[00:19:32.000 --> 00:19:34.000]  我們剛才說
[00:19:34.000 --> 00:19:36.000]  人因為有神的形象
[00:19:36.000 --> 00:19:39.000]  所以我們有特別的智慧
[00:19:39.000 --> 00:19:40.000]  特別的智能
[00:19:40.000 --> 00:19:43.000]  能夠推理能夠解決很多問題
[00:19:43.000 --> 00:19:47.000]  在萬物當中我們是最有智慧的
[00:19:47.000 --> 00:19:51.000]  所有物質萬物當中是最有智慧的
[00:19:51.000 --> 00:19:53.000]  如果外星人是存在的
[00:19:53.000 --> 00:19:58.000]  我們發覺有外星人來到這個世界
[00:19:58.000 --> 00:20:00.000]  來到我們的地球
[00:20:00.000 --> 00:20:02.000]  有沒有這樣的可能
[00:20:02.000 --> 00:20:07.000]  地球人未能夠將人送到外星
[00:20:07.000 --> 00:20:09.000]  是,我們將人送到月球
[00:20:09.000 --> 00:20:11.000]  但是月球不是星球
[00:20:11.000 --> 00:20:15.000]  我們有沒有可能將人送到星球
[00:20:15.000 --> 00:20:17.000]  我相信我們有這樣的可能
[00:20:17.000 --> 00:20:18.000]  有這樣的力量
[00:20:18.000 --> 00:20:20.000]  但是還沒有示範
[00:20:20.000 --> 00:20:23.000]  還未能夠證實我們可以這樣做
[00:20:23.000 --> 00:20:26.000]  如果外星人已經能夠做到
[00:20:26.000 --> 00:20:28.000]  代表他們是比我們聰明
[00:20:28.000 --> 00:20:30.000]  有沒有這樣的可能
[00:20:30.000 --> 00:20:33.000]  只有人才有神的形象
[00:20:33.000 --> 00:20:36.000]  萬物當中人是最聰明
[00:20:36.000 --> 00:20:38.000]  所以這樣是不可能的
[00:20:38.000 --> 00:20:42.000]  如果他們真的發現有這樣的東西來到這個世界
[00:20:42.000 --> 00:20:45.000]  可能是什麼
[00:20:45.000 --> 00:20:47.000]  不可以從實質來看
[00:20:47.000 --> 00:20:49.000]  要從靈界來看
[00:20:49.000 --> 00:20:51.000]  我們看看聖經怎麼說
[00:20:51.000 --> 00:20:54.000]  在詩篇的八章五節
[00:20:54.000 --> 00:20:57.000]  在希伯來書的二章七節
[00:20:57.000 --> 00:21:02.000]  神是叫人類是比天使少一點
[00:21:02.000 --> 00:21:05.000]  所以如果真的有這些這麼聰明
[00:21:05.000 --> 00:21:08.000]  這麼有智能的東西來到這個世界
[00:21:08.000 --> 00:21:10.000]  而人類未能夠做到
[00:21:10.000 --> 00:21:13.000]  他們極可能是天使
[00:21:13.000 --> 00:21:16.000]  我不是說聖傑的天使
[00:21:16.000 --> 00:21:21.000]  聖傑的天使是被神所差遣做神的工作
[00:21:21.000 --> 00:21:24.000]  但是有墮落的天使
[00:21:24.000 --> 00:21:27.000]  其實如果我們留意的話
[00:21:27.000 --> 00:21:32.000]  第一位的外星人就是撒旦至基
[00:21:32.000 --> 00:21:36.000]  他是來到這個世界來搞擾人類
[00:21:36.000 --> 00:21:38.000]  為什麼叫他做外星人
[00:21:38.000 --> 00:21:40.000]  他本來在三層天與神同在
[00:21:40.000 --> 00:21:44.000]  現在來到這個世界還不是外星人
[00:21:44.000 --> 00:21:48.000]  他搞擾人類是要亞當夏娃犯罪
[00:21:48.000 --> 00:21:54.000]  他也是成功地迷惑了亞當夏娃犯罪
[00:21:54.000 --> 00:21:59.000]  我們看到撒旦是墮落的天使
[00:21:59.000 --> 00:22:01.000]  他應該是零來的
[00:22:01.000 --> 00:22:04.000]  因為希伯來書的一章十四節
[00:22:04.000 --> 00:22:07.000]  告訴我們天使是零
[00:22:07.000 --> 00:22:10.000]  人是不可能看到靈界裏面的東西
[00:22:10.000 --> 00:22:12.000]  不可能看到天使
[00:22:12.000 --> 00:22:16.000]  除非撒旦是將自己附在一些東西的身上
