
[00:00:00.000 --> 00:00:03.600]  各位頂字媒,我想問問大家,有多少人結婚了?
[00:02:56.800 --> 00:02:58.800]  頂心頂肺,
[00:02:58.800 --> 00:03:00.800]  吉心吉肺,
[00:03:00.800 --> 00:03:02.800]  最討厭的東西,
[00:03:02.800 --> 00:03:04.800]  總是身邊的人,
[00:03:04.800 --> 00:03:06.800]  陸不陸就出現的,
[00:03:06.800 --> 00:03:08.800]  試過的舉手,
[00:03:08.800 --> 00:03:10.800]  哇,這麼多啊,
[00:03:10.800 --> 00:03:12.800]  今天這篇信息,
[00:03:12.800 --> 00:03:14.800]  肯定是對你們的,
[00:03:14.800 --> 00:03:17.800]  那這邊的信息是什麼呢?
[00:03:17.800 --> 00:03:20.800]  是針對一個騙子,
[00:03:20.800 --> 00:03:23.800]  這個騙子是雅各,
[00:03:23.800 --> 00:03:25.800]  他騙人,
[00:03:25.800 --> 00:03:27.800]  是騙他自己最親的人,
[00:03:27.800 --> 00:03:29.800]  好像今天,
[00:03:29.800 --> 00:03:31.800]  有很多傳銷的,
[00:03:31.800 --> 00:03:33.800]  第一個找的,
[00:03:33.800 --> 00:03:35.800]  就是找家裡的,
[00:03:35.800 --> 00:03:37.800]  我真的發覺奇怪,
[00:03:37.800 --> 00:03:39.800]  有一家人在一個家裡,
[00:03:39.800 --> 00:03:41.800]  做了一些,
[00:03:41.800 --> 00:03:44.800]  就是你打工就好,
[00:03:44.800 --> 00:03:46.800]  就找到家裡人,
[00:03:46.800 --> 00:03:48.800]  哇,含含星星,
[00:03:48.800 --> 00:03:50.800]  二十多萬,
[00:03:50.800 --> 00:03:52.800]  四五個人一起下水,
[00:03:52.800 --> 00:03:54.800]  就買他的東西,
[00:03:54.800 --> 00:03:56.800]  我都不知道,
[00:03:56.800 --> 00:03:58.800]  不記得是什麼來的,
[00:03:58.800 --> 00:04:00.800]  買完之後,
[00:04:00.800 --> 00:04:02.800]  原來是一個騙局,
[00:04:02.800 --> 00:04:04.800]  這個騙局帶來的結果是什麼呢?
[00:04:04.800 --> 00:04:06.800]  就是家裡人,
[00:04:06.800 --> 00:04:08.800]  首先上了檔,
[00:04:08.800 --> 00:04:10.800]  真的好離譜,
[00:04:10.800 --> 00:04:12.800]  就在想,
[00:04:12.800 --> 00:04:14.800]  找工作做,
[00:04:14.800 --> 00:04:16.800]  都不要找這樣的工作來做,
[00:04:16.800 --> 00:04:18.800]  其實就是找自己的品,
[00:04:18.800 --> 00:04:20.800]  今天,
[00:04:20.800 --> 00:04:22.800]  我又看到,
[00:04:22.800 --> 00:04:24.800]  在雅各的身上,
[00:04:24.800 --> 00:04:26.800]  看到我們婚姻之間,
[00:04:26.800 --> 00:04:28.800]  族群之間,
[00:04:28.800 --> 00:04:30.800]  人與人之間,
[00:04:30.800 --> 00:04:32.800]  國與國之間,
[00:04:32.800 --> 00:04:34.800]  很多時候,
[00:04:34.800 --> 00:04:36.800]  都有類似的事情,
[00:04:36.800 --> 00:04:38.800]  繼續不斷發生,
[00:04:38.800 --> 00:04:40.800]  就是行動上的傷害,
[00:04:40.800 --> 00:04:42.800]  言語上,
[00:04:42.800 --> 00:04:44.800]  傷害別人,
[00:04:44.800 --> 00:04:46.800]  行動傷害別人,
[00:04:46.800 --> 00:04:48.800]  態度,
[00:04:48.800 --> 00:04:50.800]  看都不看,
[00:04:50.800 --> 00:04:52.800]  即是那些眼神,
[00:04:52.800 --> 00:04:54.800]  傷害人,
[00:04:54.800 --> 00:04:56.800]  第二個就是,
[00:04:56.800 --> 00:04:58.800]  這個Omission就是忽略,
[00:04:58.800 --> 00:05:00.800]  對你,
[00:05:00.800 --> 00:05:02.800]  不理,
[00:05:02.800 --> 00:05:04.800]  叫都不叫,
[00:05:04.800 --> 00:05:06.800]  然後,
[00:05:06.800 --> 00:05:08.800]  Omission,
[00:05:08.800 --> 00:05:10.800]  而帶來的結果就是,
[00:05:10.800 --> 00:05:12.800]  彼此之間的關係,
[00:05:12.800 --> 00:05:14.800]  越來越疏遠,越來越冷淡之後,
[00:05:14.800 --> 00:05:16.800]  一點點的東西,
[00:05:16.800 --> 00:05:18.800]  都會導致彼此之間,
[00:05:18.800 --> 00:05:20.800]  一些好像,
[00:05:20.800 --> 00:05:22.800]  火山爆發一樣,
[00:05:22.800 --> 00:05:24.800]  那種反應,
[00:05:24.800 --> 00:05:26.800]  我們今天看的,
[00:05:26.800 --> 00:05:28.800]  一個是舅父,
[00:05:28.800 --> 00:05:30.800]  一個是外甥,
[00:05:30.800 --> 00:05:32.800]  他們的關係,
[00:05:32.800 --> 00:05:34.800]  而這些的關係,
[00:05:34.800 --> 00:05:36.800]  原來在我們今天,
[00:05:36.800 --> 00:05:38.800]  經常,
[00:05:38.800 --> 00:05:40.800]  我們都會遇到的,
[00:05:40.800 --> 00:05:42.800]  首先我們去看一看,
[00:05:42.800 --> 00:05:44.800]  這個關係,
[00:05:44.800 --> 00:05:46.800]  本身,
[00:05:46.800 --> 00:05:48.800]  就是從騙,
[00:05:48.800 --> 00:05:50.800]  是騙人,
[00:05:50.800 --> 00:05:52.800]  來到開始,
[00:05:52.800 --> 00:05:54.800]  強中自有,
[00:05:54.800 --> 00:05:56.800]  強中守,
[00:05:56.800 --> 00:05:58.800]  騙人者,
[00:05:58.800 --> 00:06:00.800]  人亦惡之,
[00:06:00.800 --> 00:06:02.800]  替人逃者,
[00:06:02.800 --> 00:06:04.800]  必死於刀下,
[00:06:04.800 --> 00:06:06.800]  這個是耶穌說的,
[00:06:06.800 --> 00:06:08.800]  今天,
[00:06:08.800 --> 00:06:10.800]  聖經二都告訴我們,
[00:06:10.800 --> 00:06:12.800]  無論什麼事都好,
[00:06:12.800 --> 00:06:14.800]  你願意別人怎樣代理,
[00:06:14.800 --> 00:06:16.800]  你就要怎樣代人,
[00:06:16.800 --> 00:06:18.800]  因為這個是,
[00:06:18.800 --> 00:06:20.800]  律法和先知,
[00:06:20.800 --> 00:06:22.800]  的道理,
[00:06:22.800 --> 00:06:24.800]  我們看一看,
[00:06:24.800 --> 00:06:26.800]  亞國和拉班之間,
[00:06:26.800 --> 00:06:28.800]  一個是,
[00:06:28.800 --> 00:06:30.800]  外甥,
[00:06:30.800 --> 00:06:32.800]  一個是,
[00:06:32.800 --> 00:06:34.800]  雙重的女婿,
[00:06:34.800 --> 00:06:36.800]  因為拉班兩個女,
[00:06:36.800 --> 00:06:38.800]  都嫁給亞國,
[00:06:38.800 --> 00:06:40.800]  他們之間的關係,
[00:06:40.800 --> 00:06:42.800]  是怎樣呢?
[00:06:42.800 --> 00:06:44.800]  我們可以這樣說,
[00:06:44.800 --> 00:06:46.800]  是極劣,
[00:06:46.800 --> 00:06:48.800]  來去形容,
[00:06:48.800 --> 00:06:50.800]  我們首先看一看,
[00:06:50.800 --> 00:06:52.800]  創世紀三十一章,
[00:06:52.800 --> 00:06:54.800]  二十六到三十五節,
[00:06:54.800 --> 00:06:56.800]  一起讀,
[00:06:56.800 --> 00:06:58.800]  拉班對亞國,
[00:06:58.800 --> 00:07:00.800]  拉班對亞國說,
[00:07:00.800 --> 00:07:02.800]  你做的是什麼事呢?
[00:07:02.800 --> 00:07:04.800]  你背著我偷走了,
[00:07:04.800 --> 00:07:06.800]  又把我的女兒們帶了去,
[00:07:06.800 --> 00:07:08.800]  如同用刀劍擄去的一般,
[00:07:08.800 --> 00:07:10.800]  你為什麼暗暗地逃跑,
[00:07:10.800 --> 00:07:12.800]  偷著走並不告訴我,
[00:07:12.800 --> 00:07:14.800]  叫我可以歡樂唱歌,
[00:07:14.800 --> 00:07:16.800]  擊鼓彈琴地送你回去呢?
[00:07:16.800 --> 00:07:18.800]  又不容我與外甥和女兒親嘴,
[00:07:18.800 --> 00:07:20.800]  你這樣行,
[00:07:20.800 --> 00:07:22.800]  真是完如媒,
[00:07:22.800 --> 00:07:24.800]  我手中原有厲害的女兒,
[00:07:24.800 --> 00:07:26.800]  我手中原有厲害的女兒,
[00:07:26.800 --> 00:07:28.800]  我手中原有厲害的女兒,
[00:07:28.800 --> 00:07:30.800]  只是因你父親的神,
[00:07:30.800 --> 00:07:32.800]  昨天對我說,
[00:07:32.800 --> 00:07:34.800]  不曉得他說得很大,
[00:07:34.800 --> 00:07:36.800]  現在你雖然想你附加,
[00:07:36.800 --> 00:07:38.800]  不得不去,
[00:07:38.800 --> 00:07:40.800]  為什麼又偷了我的神像呢?
[00:07:40.800 --> 00:07:42.800]  亞國回答,
[00:07:42.800 --> 00:07:44.800]  恐怕你把你的女兒從我奪去,
[00:07:44.800 --> 00:07:46.800]  恐怕你把你的女兒從我奪去,
[00:07:46.800 --> 00:07:48.800]  所以我逃跑,
[00:07:48.800 --> 00:07:50.800]  至於你的神像,
[00:07:50.800 --> 00:07:52.800]  你再誰那裡搜出來,
[00:07:52.800 --> 00:07:54.800]  就不容誰存活,
[00:07:54.800 --> 00:07:56.800]  當著我們中弟兄,
[00:07:56.800 --> 00:07:58.800]  你自己認一認,
[00:07:58.800 --> 00:08:00.800]  在我這裡有什麼東西是你的,
[00:08:00.800 --> 00:08:02.800]  就拿去,
[00:08:02.800 --> 00:08:04.800]  原來亞國不知道拉傑偷了那神像,
[00:08:04.800 --> 00:08:06.800]  拉班進了亞國,
[00:08:06.800 --> 00:08:08.800]  尼亞並兩個市裡的帳篷,
[00:08:08.800 --> 00:08:10.800]  都沒有搜出來,
[00:08:10.800 --> 00:08:12.800]  就從尼亞的帳篷出來,
[00:08:12.800 --> 00:08:14.800]  進了拉傑的帳篷,
[00:08:14.800 --> 00:08:18.800]  拉傑已經把神像藏在樂陀的臥樓裡,
[00:08:18.800 --> 00:08:20.800]  便坐在上面,
[00:08:20.800 --> 00:08:22.800]  拉班搜遍了帳篷,
[00:08:22.800 --> 00:08:24.800]  並沒有摸著,
[00:08:24.800 --> 00:08:26.800]  拉傑對父親說,
[00:08:26.800 --> 00:08:28.800]  現在我身子不便,
[00:08:28.800 --> 00:08:30.800]  未能在你面前起來,
[00:08:30.800 --> 00:08:32.800]  求我主不要生氣,
[00:08:32.800 --> 00:08:34.800]  這樣,拉班搜尋神像,
[00:08:34.800 --> 00:08:36.800]  竟沒有搜出來,
[00:08:36.800 --> 00:08:38.800]  在這段聖經當中,
[00:08:38.800 --> 00:08:40.800]  讓我們看得見,
[00:08:40.800 --> 00:08:42.800]  這個外父和女婿,
[00:08:42.800 --> 00:08:44.800]  或者舅父和外生之間,
[00:08:44.800 --> 00:08:46.800]  他們之間的問題,
[00:08:46.800 --> 00:08:50.800]  到了這個地步,
[00:08:50.800 --> 00:08:54.800]  是因為拉班之前,
[00:08:54.800 --> 00:08:56.800]  和亞國發生了很多事,
[00:08:56.800 --> 00:08:58.800]  一會兒我們會交代,
[00:08:58.800 --> 00:09:00.800]  但發生了這個事的時間,
[00:09:00.800 --> 00:09:02.800]  到了一個地步,
[00:09:02.800 --> 00:09:06.800]  亞國是由神得到一個指令,
[00:09:06.800 --> 00:09:08.800]  他要離開,
[00:09:08.800 --> 00:09:10.800]  是因為這樣,
[00:09:10.800 --> 00:09:12.800]  他清早沒有通知拉班,
[00:09:12.800 --> 00:09:14.800]  就和兩個太太,
[00:09:14.800 --> 00:09:16.800]  和所有的子女,
[00:09:16.800 --> 00:09:18.800]  然後帶著那些僕人,
[00:09:18.800 --> 00:09:20.800]  全部離開那個地方,
[00:09:20.800 --> 00:09:22.800]  我們看到,
[00:09:22.800 --> 00:09:24.800]  騙子,
[00:09:24.800 --> 00:09:26.800]  亞國,
[00:09:26.800 --> 00:09:28.800]  他被拉班控訴,
[00:09:28.800 --> 00:09:30.800]  是控訴他一些什麼呢?
[00:09:30.800 --> 00:09:32.800]  首先第一,
[00:09:32.800 --> 00:09:34.800]  二六節,
[00:09:34.800 --> 00:09:36.800]  你背著我偷走,
[00:09:36.800 --> 00:09:38.800]  拉班說亞國,
[00:09:38.800 --> 00:09:40.800]  你背著我,
[00:09:40.800 --> 00:09:42.800]  你沒有告訴我,
[00:09:42.800 --> 00:09:44.800]  偷偷的偷走,
[00:09:44.800 --> 00:09:46.800]  而第二件事,
[00:09:46.800 --> 00:09:48.800]  又把我的女兒們帶了去,
[00:09:48.800 --> 00:09:50.800]  如同刀劍,
[00:09:50.800 --> 00:09:52.800]  弄去的一般,
[00:09:52.800 --> 00:09:54.800]  他說他是,
[00:09:54.800 --> 00:09:56.800]  用,
[00:09:56.800 --> 00:09:58.800]  他的權威,
[00:09:58.800 --> 00:10:00.800]  好像用刀劍弄他們走一樣,
[00:10:00.800 --> 00:10:02.800]  這樣帶他們走,
[00:10:02.800 --> 00:10:04.800]  然後接著二七節,
[00:10:04.800 --> 00:10:06.800]  為什麼你要暗暗的逃跑,
[00:10:06.800 --> 00:10:08.800]  偷著走,
[00:10:08.800 --> 00:10:10.800]  並不告訴我呢?
[00:10:10.800 --> 00:10:12.800]  其實我可以,
[00:10:12.800 --> 00:10:14.800]  用歡樂唱歌,
[00:10:14.800 --> 00:10:16.800]  擊鼓彈琴送你走的,
[00:10:16.800 --> 00:10:18.800]  為什麼你不要這樣做呢?
[00:10:18.800 --> 00:10:20.800]  然後,
[00:10:20.800 --> 00:10:22.800]  最後一個控訴,
[00:10:22.800 --> 00:10:24.800]  你竟然不容許,
[00:10:24.800 --> 00:10:26.800]  我和我的外孫,
[00:10:26.800 --> 00:10:28.800]  和我的女兒,
[00:10:28.800 --> 00:10:30.800]  親嘴道別,
[00:10:30.800 --> 00:10:32.800]  你真是蠢,
[00:10:32.800 --> 00:10:34.800]  你很蠢,
[00:10:34.800 --> 00:10:36.800]  他就控告亞國,
[00:10:36.800 --> 00:10:38.800]  他的女婿,
[00:10:38.800 --> 00:10:40.800]  然後他解釋,
[00:10:40.800 --> 00:10:42.800]  他說,
[00:10:42.800 --> 00:10:44.800]  其實我有能力害你的,
[00:10:44.800 --> 00:10:46.800]  我可以割你的,
[00:10:46.800 --> 00:10:48.800]  不過就是,
[00:10:48.800 --> 00:10:50.800]  因為你爸爸的神,
[00:10:50.800 --> 00:10:52.800]  昨晚對我說,
[00:10:52.800 --> 00:10:54.800]  要小心,
[00:10:54.800 --> 00:10:56.800]  不要和亞國,
[00:10:56.800 --> 00:10:58.800]  說什麼話,
[00:10:58.800 --> 00:11:00.800]  不要激怒他,
[00:11:00.800 --> 00:11:02.800]  所以我才沒有這樣做,
[00:11:02.800 --> 00:11:04.800]  然後說,
[00:11:04.800 --> 00:11:06.800]  你現在,
[00:11:06.800 --> 00:11:08.800]  雖然是上到你附加,
[00:11:08.800 --> 00:11:10.800]  不能夠不去,
[00:11:10.800 --> 00:11:12.800]  但是為什麼你還做多一件事,
[00:11:12.800 --> 00:11:14.800]  這件事是最致命的,
[00:11:14.800 --> 00:11:16.800]  對拉班來說,
[00:11:16.800 --> 00:11:19.800]  就是偷了拉班的神像,
[00:11:19.800 --> 00:11:21.800]  走了,
[00:11:21.800 --> 00:11:23.800]  原來拉傑,
[00:11:23.800 --> 00:11:26.800]  是亞國所愛的太太,
[00:11:26.800 --> 00:11:30.800]  當知道要離開他的附加,
[00:11:30.800 --> 00:11:32.800]  他自己偷偷地,
[00:11:32.800 --> 00:11:34.800]  將神像收藏,
[00:11:34.800 --> 00:11:38.800]  沒有告訴任何人,
[00:11:38.800 --> 00:11:40.800]  對亞國來說,
[00:11:40.800 --> 00:11:42.800]  他根本不在乎那些神像,
[00:11:42.800 --> 00:11:44.800]  因為從阿伯拉罕,
[00:11:44.800 --> 00:11:46.800]  從伊薩,
[00:11:46.800 --> 00:11:48.800]  亞國,
[00:11:48.800 --> 00:11:50.800]  一脈相承,
[00:11:50.800 --> 00:11:52.800]  他們都知道一樣東西,
[00:11:52.800 --> 00:11:54.800]  我們今天信的神,
[00:11:54.800 --> 00:11:56.800]  是在我們裡面,
[00:11:56.800 --> 00:11:58.800]  我們不需要用任何的雕像,
[00:11:58.800 --> 00:12:00.800]  來紀念這些東西,
[00:12:00.800 --> 00:12:02.800]  我們信的是創天造地的主,
[00:12:02.800 --> 00:12:04.800]  是創造一切的主,
[00:12:04.800 --> 00:12:06.800]  不需要什麼神像,
[00:12:06.800 --> 00:12:08.800]  拉班來說,
[00:12:08.800 --> 00:12:10.800]  拉班不是阿伯拉罕,
[00:12:10.800 --> 00:12:14.800]  他並不是好像阿伯拉罕一樣,
[00:12:14.800 --> 00:12:16.800]  清楚地知道我們信的是耶和華神,
[00:12:16.800 --> 00:12:18.800]  一個記邪的神,
[00:12:18.800 --> 00:12:20.800]  他不知道的,
[00:12:20.800 --> 00:12:22.800]  所以在那個時候的封族,
[00:12:22.800 --> 00:12:24.800]  習族,
[00:12:24.800 --> 00:12:26.800]  就是每個家裡都有一個神像,
[00:12:26.800 --> 00:12:28.800]  而這個神像對他們的重要性,
[00:12:28.800 --> 00:12:30.800]  就好像是守護神一樣,
[00:12:30.800 --> 00:12:32.800]  是守護他們家人平安,
[00:12:32.800 --> 00:12:34.800]  各方面的東西,
[00:12:34.800 --> 00:12:36.800]  所以拉班一吱嘴,
[00:12:36.800 --> 00:12:40.800]  就掃出了亞國做錯的東西,
[00:12:40.800 --> 00:12:44.800]  而亞國就開始向他還擊,
[00:12:44.800 --> 00:12:46.800]  這個還擊,
[00:12:46.800 --> 00:12:48.800]  亞國說,
[00:12:48.800 --> 00:12:50.800]  為什麼我不告訴你走呢?
[00:12:50.800 --> 00:12:52.800]  就是因為恐怕你將你的女兒,
[00:12:52.800 --> 00:12:54.800]  從我奪去,
[00:12:54.800 --> 00:12:56.800]  因為我明知道,
[00:12:56.800 --> 00:12:58.800]  我知道你是什麼人,
[00:12:58.800 --> 00:13:00.800]  我明知道如果我告訴你,
[00:13:00.800 --> 00:13:02.800]  你怎麼能夠,
[00:13:02.800 --> 00:13:04.800]  讓你的女兒和他一起走呢?
[00:13:04.800 --> 00:13:06.800]  是不可能的,
[00:13:06.800 --> 00:13:08.800]  所以我當然不告訴你,
[00:13:08.800 --> 00:13:10.800]  就是這樣,
[00:13:10.800 --> 00:13:12.800]  接著,
[00:13:12.800 --> 00:13:14.800]  第二件事,
[00:13:14.800 --> 00:13:16.800]  他說,至於你的神像,
[00:13:16.800 --> 00:13:18.800]  你如果在哪裡找到他出來,
[00:13:18.800 --> 00:13:20.800]  我就不會容許那個人,
[00:13:20.800 --> 00:13:22.800]  那個人傳活,
[00:13:22.800 --> 00:13:24.800]  任你去搜,
[00:13:24.800 --> 00:13:26.800]  你搜到,
[00:13:26.800 --> 00:13:28.800]  就在眾兄弟的面前,
[00:13:28.800 --> 00:13:30.800]  你認一認,
[00:13:30.800 --> 00:13:32.800]  然後告訴我,
[00:13:32.800 --> 00:13:34.800]  結果拉班就去搜,
[00:13:34.800 --> 00:13:36.800]  結果搜來搜去搜不到,
[00:13:36.800 --> 00:13:38.800]  其實搜到拉結,
[00:13:38.800 --> 00:13:40.800]  這個關鍵任何的時候,
[00:13:40.800 --> 00:13:42.800]  他剛剛就有孩子,
[00:13:42.800 --> 00:13:44.800]  那抬著孩子,
[00:13:44.800 --> 00:13:46.800]  就大把理由,
[00:13:46.800 --> 00:13:48.800]  睡在那裡,
[00:13:48.800 --> 00:13:50.800]  不能動,
[00:13:50.800 --> 00:13:52.800]  我不方便,
[00:13:52.800 --> 00:13:54.800]  我起身都起不了,
[00:13:54.800 --> 00:13:56.800]  那我就告訴爸爸,
[00:13:56.800 --> 00:13:58.800]  這個爸爸應該很疼愛這個女兒,
[00:13:58.800 --> 00:14:00.800]  結果找不到,
[00:14:00.800 --> 00:14:02.800]  就是這樣,
[00:14:02.800 --> 00:14:04.800]  親愛的第一次媒人,
[00:14:04.800 --> 00:14:06.800]  在這段聖經當中,
[00:14:06.800 --> 00:14:08.800]  我們看到,
[00:14:08.800 --> 00:14:10.800]  人與人之間,
[00:14:10.800 --> 00:14:12.800]  那個相則,
[00:14:12.800 --> 00:14:14.800]  不要看這些表面的東西,
[00:14:14.800 --> 00:14:16.800]  就是當我們去到最後的時間,
[00:14:16.800 --> 00:14:18.800]  怎麼搞得這麼慌,
[00:14:18.800 --> 00:14:20.800]  外父和女婿,
[00:14:20.800 --> 00:14:22.800]  怎麼搞得這麼濃稠,
[00:14:22.800 --> 00:14:24.800]  不只是因為這件事,
[00:14:24.800 --> 00:14:26.800]  造成的,
[00:14:26.800 --> 00:14:28.800]  這件事只不過是,
[00:14:28.800 --> 00:14:32.800]  引發出來的一些反應,
[00:14:32.800 --> 00:14:34.800]  到底他們之間,
[00:14:34.800 --> 00:14:36.800]  是發生了什麼事,
[00:14:36.800 --> 00:14:38.800]  而令到他們的關係搞成這樣,
[00:14:38.800 --> 00:14:40.800]  一個就要帶著兩個太太,
[00:14:40.800 --> 00:14:42.800]  連同所有的東西,
[00:14:42.800 --> 00:14:44.800]  說都不告訴外父,
[00:14:44.800 --> 00:14:46.800]  就是這樣走,
[00:14:46.800 --> 00:14:48.800]  另一個就要好像追殺一樣,
[00:14:48.800 --> 00:14:50.800]  來控訴他,
[00:14:50.800 --> 00:14:52.800]  為什麼會這樣,
[00:14:52.800 --> 00:14:54.800]  38到42節,
[00:14:54.800 --> 00:14:56.800]  很清楚,
[00:14:56.800 --> 00:14:58.800]  將背景說出來,
[00:14:58.800 --> 00:15:00.800]  拉班控訴,
[00:15:00.800 --> 00:15:02.800]  啞角騙他,
[00:15:02.800 --> 00:15:04.800]  啞角又控訴,
[00:15:04.800 --> 00:15:06.800]  拉班騙他,
[00:15:06.800 --> 00:15:08.800]  我們看看他們的控訴,
[00:15:08.800 --> 00:15:10.800]  有很多地方,
[00:15:10.800 --> 00:15:12.800]  值得我們深思,
[00:15:12.800 --> 00:15:14.800]  38節開始,
[00:15:14.800 --> 00:15:16.800]  我們一起讀,
[00:15:16.800 --> 00:15:18.800]  我在你家二十年,
[00:15:18.800 --> 00:15:20.800]  你都沒有綿羊,
[00:15:20.800 --> 00:15:22.800]  沒有山羊,
[00:15:22.800 --> 00:15:24.800]  沒有吊個胎,
[00:15:24.800 --> 00:15:26.800]  你群中的羔羊,
[00:15:26.800 --> 00:15:28.800]  我沒有吃過,
[00:15:28.800 --> 00:15:30.800]  被野獸撕裂的,
[00:15:30.800 --> 00:15:32.800]  我沒有帶來給你,
[00:15:32.800 --> 00:15:34.800]  我白日,
[00:15:34.800 --> 00:15:36.800]  盡乾熱,
[00:15:36.800 --> 00:15:38.800]  黑夜受盡寒霜,
[00:15:38.800 --> 00:15:40.800]  不得合眼睡著,
[00:15:40.800 --> 00:15:42.800]  我常試這樣,
[00:15:42.800 --> 00:15:44.800]  這二十年,
[00:15:44.800 --> 00:15:46.800]  我白日,
[00:15:46.800 --> 00:15:48.800]  盡乾熱,
[00:15:48.800 --> 00:15:50.800]  黑夜受盡寒霜,
[00:15:50.800 --> 00:15:52.800]  不得合眼睡著,
[00:15:52.800 --> 00:15:54.800]  我白日,
[00:15:54.800 --> 00:15:56.800]  盡乾熱,
[00:15:56.800 --> 00:15:58.800]  黑夜受盡寒霜,
[00:15:58.800 --> 00:16:00.800]  不得合眼睡著,
[00:16:00.800 --> 00:16:02.800]  我白日,
[00:16:02.800 --> 00:16:04.800]  盡乾熱,
[00:16:04.800 --> 00:16:06.800]  黑夜受盡寒霜,
[00:16:06.800 --> 00:16:08.800]  不得合眼睡著,
[00:16:08.800 --> 00:16:10.800]  我白日,
[00:16:10.800 --> 00:16:12.800]  盡乾熱,
[00:16:12.800 --> 00:16:14.800]  黑夜受盡寒霜,
[00:16:14.800 --> 00:16:16.800]  不得合眼睡著,
[00:16:16.800 --> 00:16:18.800]  我白日,
[00:16:18.800 --> 00:16:20.800]  盡乾熱,
[00:16:20.800 --> 00:16:22.800]  黑夜受盡寒霜,
[00:16:22.800 --> 00:16:24.800]  不得合眼睡著,
[00:16:24.800 --> 00:16:26.800]  不得合眼睡著,
[00:16:26.800 --> 00:16:28.800]  我白日,
[00:16:28.800 --> 00:16:30.800]  盡乾熱,
[00:16:30.800 --> 00:16:32.800]  黑夜受盡寒霜,
[00:16:32.800 --> 00:16:34.800]  不得合眼睡著,
[00:16:34.800 --> 00:16:36.800]  我白日,
