
[00:00:00.000 --> 00:00:02.000]  (字幕: 阿彌陀佛)
[00:03:07.000 --> 00:03:09.000]  你的神就是我的神
[00:03:09.000 --> 00:03:13.000]  她做了一個很重要的形訊
[00:03:13.000 --> 00:03:17.000]  就是相信了南和米一路信漢
[00:03:17.000 --> 00:03:21.000]  一路信奉的耶和華真神
[00:03:21.000 --> 00:03:24.000]  她說唯有死
[00:03:24.000 --> 00:03:27.000]  可以將你和我分離
[00:03:27.000 --> 00:03:28.000]  當這個媳婦這麼好
[00:03:28.000 --> 00:03:30.000]  這麼說的時候
[00:03:30.000 --> 00:03:33.000]  他們真的一起回到伯利恆
[00:03:33.000 --> 00:03:35.000]  去到伯利恆的時候
[00:03:35.000 --> 00:03:36.000]  聖經記載說
[00:03:36.000 --> 00:03:38.000]  全城的人都很驚訝
[00:03:38.000 --> 00:03:40.000]  如果你看華本修訂本
[00:03:40.000 --> 00:03:43.000]  它還說全城是騷動的
[00:03:43.000 --> 00:03:46.000]  因為看到十多年沒有回來的南和米
[00:03:46.000 --> 00:03:48.000]  但是他們不認得她
[00:03:48.000 --> 00:03:50.000]  我想大家可以想像到
[00:03:50.000 --> 00:03:52.000]  離開了十多年
[00:03:52.000 --> 00:03:54.000]  飽歷了滄桑
[00:03:54.000 --> 00:03:59.000]  相信南和米已經是很悲哀
[00:03:59.000 --> 00:04:01.000]  我們可以從一個人的樣子
[00:04:01.000 --> 00:04:03.000]  看到她的精神狀態
[00:04:03.000 --> 00:04:05.000]  相信這一刻的南和米
[00:04:05.000 --> 00:04:07.000]  是帶著很多傷痛
[00:04:07.000 --> 00:04:11.000]  所以當南和米和那些街坊見到她
[00:04:11.000 --> 00:04:14.000]  說:你是不是就是南和米?
[00:04:14.000 --> 00:04:17.000]  然後她叫人不要叫她南和米
[00:04:17.000 --> 00:04:19.000]  她說:你叫我瑪拉
[00:04:19.000 --> 00:04:24.000]  因為全能者使我受了大苦
[00:04:24.000 --> 00:04:27.000]  原來南和米本身希伯來文的意思
[00:04:27.000 --> 00:04:29.000]  就是甜
[00:04:29.000 --> 00:04:30.000]  Sweet
[00:04:30.000 --> 00:04:32.000]  原來她本身改了一個名字
[00:04:32.000 --> 00:04:33.000]  是甜的
[00:04:33.000 --> 00:04:34.000]  小甜甜
[00:04:34.000 --> 00:04:36.000]  但是當她現在叫自己
[00:04:36.000 --> 00:04:38.000]  你不要再叫我小甜甜了
[00:04:38.000 --> 00:04:40.000]  你叫我瑪拉
[00:04:40.000 --> 00:04:42.000]  即是苦瓜乾
[00:04:42.000 --> 00:04:45.000]  這個原文就真的叫苦瓜乾
[00:04:45.000 --> 00:04:48.000]  我想大家雖然不會理解她
[00:04:48.000 --> 00:04:50.000]  但是你明白她說的話
[00:04:50.000 --> 00:04:53.000]  是充滿著苦
[00:04:53.000 --> 00:04:55.000]  所以她繼續說
[00:04:55.000 --> 00:04:56.000]  我滿滿地出去
[00:04:56.000 --> 00:04:59.000]  意思是有老公 有兩個兒子
[00:04:59.000 --> 00:05:02.000]  但是神使我現在空手回來
[00:05:02.000 --> 00:05:04.000]  耶和華降禍於我
[00:05:04.000 --> 00:05:06.000]  全能者使我受苦
[00:05:06.000 --> 00:05:10.000]  既然如此 你還叫我小甜甜?
[00:05:10.000 --> 00:05:12.000]  她這樣跟街坊說
[00:05:12.000 --> 00:05:14.000]  故事繼續發展
[00:05:14.000 --> 00:05:18.000]  就是南和米和摩亞的女子路德
[00:05:18.000 --> 00:05:21.000]  從摩亞地回到伯利恆
[00:05:21.000 --> 00:05:22.000]  正是
[00:05:22.000 --> 00:05:25.000]  大家留意這類字眼
[00:05:25.000 --> 00:05:26.000]  正是
[00:05:26.000 --> 00:05:28.000]  你可以說剛好那時
[00:05:28.000 --> 00:05:31.000]  就是動手開始收割大麥的時候
[00:05:31.000 --> 00:05:33.000]  接著遇到一個人
[00:05:33.000 --> 00:05:35.000]  這個人剛才我們讀經都見到
[00:05:35.000 --> 00:05:37.000]  她說南和米的丈夫
[00:05:37.000 --> 00:05:40.000]  以利米勒的親族裏面
[00:05:40.000 --> 00:05:42.000]  即是和他一個族的
[00:05:42.000 --> 00:05:45.000]  有一個人名叫波亞斯
[00:05:45.000 --> 00:05:47.000]  這個是一個有錢人
[00:05:47.000 --> 00:05:49.000]  大有錢的財主
[00:05:49.000 --> 00:05:52.000]  大家知不知道波亞斯其實是甚麼意思?
[00:05:52.000 --> 00:05:55.000]  波亞斯有神的力量的意思
[00:05:55.000 --> 00:05:58.000]  但是當你看《列王紀》上七章21節
[00:05:58.000 --> 00:06:01.000]  有一個人這樣說
[00:06:01.000 --> 00:06:03.000]  神將兩根柱子
[00:06:03.000 --> 00:06:06.000]  立在殿的走廊前
[00:06:06.000 --> 00:06:09.000]  兩根很重要的柱子
[00:06:09.000 --> 00:06:11.000]  頂著聖殿
[00:06:11.000 --> 00:06:14.000]  右邊的一根叫做瓦根
[00:06:14.000 --> 00:06:17.000]  左邊的一根叫做波亞斯
[00:06:17.000 --> 00:06:20.000]  最原本就是上帝很看重
[00:06:20.000 --> 00:06:21.000]  那兩個柱子
[00:06:21.000 --> 00:06:23.000]  其中一個就是波亞斯命名
[00:06:23.000 --> 00:06:27.000]  而波亞斯就是用了這個名字
[00:06:27.000 --> 00:06:29.000]  第二章二節
[00:06:29.000 --> 00:06:32.000]  摩亞的女子路德對南和米說
[00:06:32.000 --> 00:06:34.000]  即是她的媳婦對奶奶說
[00:06:34.000 --> 00:06:37.000]  你讓我去田裏撿些墨水
[00:06:37.000 --> 00:06:38.000]  因為他們很窮
[00:06:38.000 --> 00:06:41.000]  她說我在誰的眼中蒙恩
[00:06:41.000 --> 00:06:42.000]  跟在誰的身後
[00:06:42.000 --> 00:06:45.000]  南和米說女兒你去吧
[00:06:45.000 --> 00:06:47.000]  因為始終他們都要謀生
[00:06:47.000 --> 00:06:50.000]  他們是兩個寡婦
[00:06:50.000 --> 00:06:52.000]  又有另一個字眼
[00:06:52.000 --> 00:06:54.000]  當路德去的時候
[00:06:54.000 --> 00:06:55.000]  去到田裏
[00:06:55.000 --> 00:06:56.000]  相信那個地方有不同的田
[00:06:56.000 --> 00:06:58.000]  在修國人身後
[00:06:58.000 --> 00:07:00.000]  一直撿墨水
[00:07:00.000 --> 00:07:02.000]  為甚麼在別人身後呢
[00:07:02.000 --> 00:07:04.000]  原來他不能直接去撿
[00:07:04.000 --> 00:07:06.000]  他不能說我去哪裏就去撿
[00:07:06.000 --> 00:07:10.000]  所以他只可以撿別人留在地上
[00:07:10.000 --> 00:07:11.000]  一會兒你會看到
[00:07:11.000 --> 00:07:13.000]  原來是有這個規矩
[00:07:13.000 --> 00:07:14.000]  是可以這樣去撿的
[00:07:14.000 --> 00:07:20.000]  但那時候恰巧去到爾利米勒本族
[00:07:20.000 --> 00:07:22.000]  即是他老爺的本族
[00:07:22.000 --> 00:07:23.000]  那個人
[00:07:23.000 --> 00:07:24.000]  那個有錢人
[00:07:24.000 --> 00:07:27.000]  在波亞斯那塊田裏
[00:07:27.000 --> 00:07:30.000]  認識我很久的弟兄姊妹都知道
[00:07:30.000 --> 00:07:31.000]  我經常都會有句說話
[00:07:31.000 --> 00:07:32.000]  經常都說的
[00:07:32.000 --> 00:07:33.000]  沒那麼巧
[00:07:33.000 --> 00:07:34.000]  沒那麼巧
[00:07:34.000 --> 00:07:35.000]  這個說得正面一點
[00:07:35.000 --> 00:07:37.000]  就是恰巧
[00:07:37.000 --> 00:07:39.000]  剛好去到那個田
[00:07:39.000 --> 00:07:42.000]  又剛好這個大有錢人
[00:07:42.000 --> 00:07:44.000]  剛好在伯利恆回來
[00:07:44.000 --> 00:07:46.000]  就去到跟修國人說
[00:07:46.000 --> 00:07:48.000]  阿淵耶和華跟他們同在
[00:07:48.000 --> 00:07:50.000]  去到就跟不同的人打招呼
[00:07:50.000 --> 00:07:52.000]  跟他們的下屬
[00:07:52.000 --> 00:07:54.000]  阿淵神和大家同在
[00:07:54.000 --> 00:07:55.000]  他們都回答
[00:07:55.000 --> 00:07:58.000]  淵耶和華賜福與你
[00:07:58.000 --> 00:08:01.000]  那時候波亞斯就看到一樣東西
[00:08:01.000 --> 00:08:03.000]  咦 不同了
[00:08:03.000 --> 00:08:05.000]  如果你看不到不要緊
[00:08:05.000 --> 00:08:06.000]  我可以讀給大家聽
[00:08:06.000 --> 00:08:07.000]  大概就是說
[00:08:07.000 --> 00:08:08.000]  波亞斯就問
[00:08:08.000 --> 00:08:10.000]  那個女孩是誰
[00:08:10.000 --> 00:08:14.000]  為什麼他一看就看到那個女孩不同呢
[00:08:14.000 --> 00:08:16.000]  大家有沒有想像到
[00:08:16.000 --> 00:08:18.000]  為什麼會不同
[00:08:18.000 --> 00:08:20.000]  因為她是外邦人
[00:08:20.000 --> 00:08:22.000]  外邦人穿的衣服
[00:08:22.000 --> 00:08:24.000]  有些不同
[00:08:24.000 --> 00:08:25.000]  你會留意到
[00:08:25.000 --> 00:08:27.000]  有些族群
[00:08:27.000 --> 00:08:29.000]  除了膚色不同
[00:08:29.000 --> 00:08:31.000]  可能穿的衣服也不同
[00:08:31.000 --> 00:08:33.000]  一看衣服可能不同了
[00:08:33.000 --> 00:08:35.000]  樣子也可能不同了
[00:08:35.000 --> 00:08:37.000]  監督的人就回答
[00:08:37.000 --> 00:08:39.000]  她是摩亞的女子
[00:08:39.000 --> 00:08:42.000]  跟娜奧米一起從摩亞地回來
[00:08:42.000 --> 00:08:45.000]  她說叫我們給她撿墨水
[00:08:45.000 --> 00:08:49.000]  撿掉了的那些
[00:08:49.000 --> 00:08:51.000]  她也說
[00:08:51.000 --> 00:08:53.000]  路德其中一個人物性格
[00:08:53.000 --> 00:08:54.000]  他很勤力的
[00:08:54.000 --> 00:08:58.000]  他從早到現在除了坐一會
[00:08:58.000 --> 00:09:01.000]  他也是留在這裡撿的
[00:09:01.000 --> 00:09:03.000]  當人們繼續說的時候
[00:09:03.000 --> 00:09:05.000]  波亞斯就和他聊天
[00:09:05.000 --> 00:09:06.000]  他說女兒
[00:09:06.000 --> 00:09:07.000]  聽我說
[00:09:07.000 --> 00:09:09.000]  你不要去別的地方撿
[00:09:09.000 --> 00:09:10.000]  不用離開這裡
[00:09:10.000 --> 00:09:13.000]  你跟著我的女僕
[00:09:13.000 --> 00:09:15.000]  你看我的僕人在哪裡收割
[00:09:15.000 --> 00:09:17.000]  你就跟著他們
[00:09:17.000 --> 00:09:19.000]  他還說
[00:09:19.000 --> 00:09:20.000]  你留意一下
[00:09:20.000 --> 00:09:21.000]  他說得很清楚
[00:09:21.000 --> 00:09:27.000]  我已經吩咐了僕人
[00:09:27.000 --> 00:09:29.000]  不要侵犯你
[00:09:29.000 --> 00:09:31.000]  叫了人不要碰你
[00:09:31.000 --> 00:09:34.000]  然後說如果你頸渴
[00:09:34.000 --> 00:09:36.000]  你就去那裡拿水
[00:09:36.000 --> 00:09:39.000]  當他這樣說的時候
[00:09:39.000 --> 00:09:41.000]  如果你口渴
[00:09:41.000 --> 00:09:43.000]  你就去器命那裡打水
[00:09:43.000 --> 00:09:45.000]  路德很感謝他
[00:09:45.000 --> 00:09:47.000]  我給你看前面那張
[00:09:47.000 --> 00:09:48.000]  看看最後那裡
[00:09:48.000 --> 00:09:50.000]  他說我既是外邦的女子
[00:09:50.000 --> 00:09:54.000]  為什麼會在你眼中蒙恩
[00:09:54.000 --> 00:09:57.000]  使你這麼照顧我呢?
[00:09:57.000 --> 00:10:01.000]  這裡開始路德有一點感受到
[00:10:01.000 --> 00:10:02.000]  咦 這麼特別的
[00:10:02.000 --> 00:10:04.000]  我一個外邦的女子
[00:10:04.000 --> 00:10:06.000]  可能大家都是歧視我
[00:10:06.000 --> 00:10:07.000]  因為大家記得
[00:10:07.000 --> 00:10:10.000]  是不喜歡這個民族的摩訶
[00:10:10.000 --> 00:10:11.000]  所以可能那些僕人
[00:10:11.000 --> 00:10:13.000]  都特意強調摩訶
[00:10:13.000 --> 00:10:14.000]  是不喜歡的
[00:10:14.000 --> 00:10:17.000]  但是他感受到關顧
[00:10:17.000 --> 00:10:20.000]  我們這裡也有很多年輕人
[00:10:20.000 --> 00:10:22.000]  很多還沒有拍拖
[00:10:22.000 --> 00:10:24.000]  不同的教會
[00:10:24.000 --> 00:10:26.000]  當很多年輕人之後
[00:10:26.000 --> 00:10:28.000]  都有不同的拍拖的事情出現
[00:10:28.000 --> 00:10:30.000]  不同的拍拖的事情出現
[00:10:30.000 --> 00:10:33.000]  都會有很多美麗的誤會的事情出現
[00:10:33.000 --> 00:10:35.000]  什麼叫美麗的誤會呢?
[00:10:35.000 --> 00:10:39.000]  就是你總覺得天主教好一點
[00:10:39.000 --> 00:10:41.000]  天主教有意思
[00:10:41.000 --> 00:10:44.000]  但有時我教中學很多年
[00:10:44.000 --> 00:10:45.000]  有時我問
[00:10:45.000 --> 00:10:48.000]  為什麼你會覺得他對你有意思呢?
[00:10:48.000 --> 00:10:50.000]  他經常看著我上課
[00:10:50.000 --> 00:10:53.000]  看著我坐的位置
[00:10:53.000 --> 00:10:55.000]  後來我問另一個男生
[00:10:55.000 --> 00:10:56.000]  你是不是經常看著他?
[00:10:56.000 --> 00:10:57.000]  他說不要看他
[00:10:57.000 --> 00:11:00.000]  我看他後面那棵樹而已
[00:11:00.000 --> 00:11:02.000]  有很多美麗的誤會
[00:11:02.000 --> 00:11:03.000]  今天這個愛情故事
[00:11:03.000 --> 00:11:04.000]  我覺得很好
[00:11:04.000 --> 00:11:06.000]  也提醒
[00:11:06.000 --> 00:11:09.000]  如果你們真的對人有意思
[00:11:09.000 --> 00:11:11.000]  就要真的對人有意思
[00:11:11.000 --> 00:11:12.000]  什麼意思呢?
[00:11:12.000 --> 00:11:16.000]  就是只對他特別做一些事情
[00:11:16.000 --> 00:11:20.000]  不要每個人都很特別
[00:11:20.000 --> 00:11:22.000]  一來會搞得很複雜
[00:11:22.000 --> 00:11:25.000]  二來可能會令人誤會
[00:11:25.000 --> 00:11:26.000]  一會兒看下去就知道了
[00:11:26.000 --> 00:11:28.000]  一開始就說到
[00:11:28.000 --> 00:11:30.000]  你們都可以看到
[00:11:30.000 --> 00:11:33.000]  他真的對她很好
[00:11:33.000 --> 00:11:34.000]  這是第一件事
[00:11:34.000 --> 00:11:35.000]  已經吩咐了這部人
[00:11:35.000 --> 00:11:36.000]  你不要騙他
[00:11:36.000 --> 00:11:38.000]  你繼續看下去
[00:11:38.000 --> 00:11:40.000]  然後他就說
[00:11:40.000 --> 00:11:43.000]  波亞斯也要留意他
[00:11:43.000 --> 00:11:44.000]  當他說
[00:11:44.000 --> 00:11:45.000]  為什麼你對我這麼好呢?
[00:11:45.000 --> 00:11:47.000]  我是一個外邦的女子
[00:11:47.000 --> 00:11:49.000]  你都這麼關心我呢?
[00:11:49.000 --> 00:11:51.000]  然後他說
[00:11:51.000 --> 00:11:54.000]  自從你丈夫死了之後
[00:11:54.000 --> 00:11:57.000]  你對你婆婆所做的
[00:11:57.000 --> 00:11:59.000]  和你怎樣離開父母
[00:11:59.000 --> 00:12:00.000]  你的出生地
[00:12:00.000 --> 00:12:02.000]  怎樣去到不認識的百姓裡
[00:12:02.000 --> 00:12:04.000]  這些人都告訴我了
[00:12:04.000 --> 00:12:07.000]  原來他做背景資料蒐集
[00:12:07.000 --> 00:12:09.000]  他喜歡一個人之前
[00:12:09.000 --> 00:12:12.000]  真的會認識一下那個人的為人
[00:12:12.000 --> 00:12:13.000]  所以我們都是
[00:12:13.000 --> 00:12:15.000]  我們當去認識一個人
[00:12:15.000 --> 00:12:17.000]  說要去追求人的時候
[00:12:17.000 --> 00:12:19.000]  你都要認識一下人
[00:12:19.000 --> 00:12:21.000]  瞭解一下人
[00:12:21.000 --> 00:12:23.000]  究竟你喜歡他什麼呢?
[00:12:23.000 --> 00:12:26.000]  原來他都開始瞭解
[00:12:26.000 --> 00:12:28.000]  還有可能他們的人特別有空
[00:12:28.000 --> 00:12:29.000]  是不是?
[00:12:29.000 --> 00:12:30.000]  可能都很八卦
[00:12:30.000 --> 00:12:31.000]  哎呀 你知不知道
[00:12:31.000 --> 00:12:32.000]  那個女孩子
[00:12:32.000 --> 00:12:33.000]  真的很好
[00:12:33.000 --> 00:12:35.000]  很多人有空的時候
[00:12:35.000 --> 00:12:36.000]  就會說話
[00:12:36.000 --> 00:12:38.000]  可能一邊收割就有空
[00:12:38.000 --> 00:12:39.000]  總而言之
[00:12:39.000 --> 00:12:41.000]  波亞斯有留意她的
[00:12:41.000 --> 00:12:42.000]  然後他都說
[00:12:42.000 --> 00:12:44.000]  願耶和華照你所行的
[00:12:44.000 --> 00:12:46.000]  報賞你
[00:12:46.000 --> 00:12:47.000]  然後他說
[00:12:47.000 --> 00:12:49.000]  你來投靠在耶和華
[00:12:49.000 --> 00:12:52.000]  以色列神的賜蚌底下
[00:12:52.000 --> 00:12:54.000]  願你滿得祂的報賞
[00:12:54.000 --> 00:12:56.000]  在第十三節
[00:12:56.000 --> 00:12:59.000]  路德再次覺得很大安慰
[00:12:59.000 --> 00:13:00.000]  他說 我主啊
[00:13:00.000 --> 00:13:02.000]  願我在禰的眼前蒙恩
[00:13:02.000 --> 00:13:05.000]  我雖然不及禰一個婢女
[00:13:05.000 --> 00:13:07.000]  但禰這樣安慰我
[00:13:07.000 --> 00:13:11.000]  對禰的婢女說關心的話
[00:13:11.000 --> 00:13:13.000]  他都開始感覺到
[00:13:13.000 --> 00:13:14.000]  感受到
[00:13:14.000 --> 00:13:15.000]  覺得很好啊
[00:13:15.000 --> 00:13:17.000]  有人這麼關心我
[00:13:17.000 --> 00:13:19.000]  大家留意這一節
[00:13:19.000 --> 00:13:21.000]  我特意製作出來給大家看
[00:13:21.000 --> 00:13:22.000]  就是二章十二節
[00:13:22.000 --> 00:13:24.000]  願耶和華照你所行的報賞你
[00:13:24.000 --> 00:13:26.000]  你來投靠在耶和華
[00:13:26.000 --> 00:13:30.000]  以色列神的賜蚌下
[00:13:30.000 --> 00:13:32.000]  願你滿得祂的報賞
[00:13:32.000 --> 00:13:33.000]  這一句話
[00:13:33.000 --> 00:13:37.000]  你會再出現賜蚌下
[00:13:37.000 --> 00:13:39.000]  即是那對翼
[00:13:39.000 --> 00:13:41.000]  原來希伯來文
[00:13:41.000 --> 00:13:44.000]  這幅圖你可以開始學習看
[00:13:44.000 --> 00:13:47.000]  中間那裡通常解釋
[00:13:47.000 --> 00:13:49.000]  有解翼
[00:13:49.000 --> 00:13:51.000]  有解Helm
[00:13:51.000 --> 00:13:53.000]  大家知不知道Helm是甚麼意思
[00:13:53.000 --> 00:13:55.000]  知道嗎?
[00:13:55.000 --> 00:13:56.000]  不是吃的那些
[00:13:56.000 --> 00:13:58.000]  即是說好吃
[00:13:58.000 --> 00:14:00.000]  這個不是吃的
[00:14:00.000 --> 00:14:01.000]  這個叫甚麼呢
[00:14:01.000 --> 00:14:04.000]  每逢聖經出現最多的
[00:14:04.000 --> 00:14:05.000]  就是藍色
[00:14:05.000 --> 00:14:08.000]  第二多就是紅色
[00:14:08.000 --> 00:14:09.000]  跟著是橙色
[00:14:09.000 --> 00:14:11.000]  就是翼的形狀
[00:14:11.000 --> 00:14:12.000]  和Helm
[00:14:12.000 --> 00:14:14.000]  一會兒你會再看到
[00:14:14.000 --> 00:14:15.000]  故事繼續下去的時候
[00:14:15.000 --> 00:14:19.000]  看看怎樣對路德再好一點
[00:14:19.000 --> 00:14:20.000]  在二章十四節
[00:14:20.000 --> 00:14:21.000]  他說到了吃飯的時候
[00:14:21.000 --> 00:14:24.000]  波亞斯又和路德聊天了
[00:14:24.000 --> 00:14:25.000]  這個老闆不知道平時
[00:14:25.000 --> 00:14:26.000]  有沒有回那麼多公司
[00:14:26.000 --> 00:14:27.000]  不知道
[00:14:27.000 --> 00:14:29.000]  但這段時間見了很多
[00:14:29.000 --> 00:14:30.000]  回了很多
[00:14:30.000 --> 00:14:32.000]  也特別對路德好
[00:14:32.000 --> 00:14:34.000]  他說你在這裡吃餅
[00:14:34.000 --> 00:14:37.000]  就把餅蘸在醋裡
[00:14:37.000 --> 00:14:38.000]  教他怎樣吃
[00:14:38.000 --> 00:14:40.000]  怎樣蘸東西吃
[00:14:40.000 --> 00:14:41.000]  原來這個醋
[00:14:41.000 --> 00:14:43.000]  是在葡萄裡提煉出來的
[00:14:43.000 --> 00:14:46.000]  按照猶太人的傳統
[00:14:46.000 --> 00:14:47.000]  醋他們認為
[00:14:47.000 --> 00:14:49.000]  可以有些許解渴作用
[00:14:49.000 --> 00:14:51.000]  和可以洗身體降溫
[00:14:51.000 --> 00:14:54.000]  因為他們在田裡很熱
[00:14:54.000 --> 00:14:56.000]  洗降溫的時候
[00:14:56.000 --> 00:14:58.000]  避免中暑
[00:14:58.000 --> 00:14:59.000]  所以他們很關心他
[00:14:59.000 --> 00:15:01.000]  知道他做得辛苦
[00:15:01.000 --> 00:15:04.000]  知道他需要很勤力
[00:15:04.000 --> 00:15:06.000]  怕他中暑
[00:15:06.000 --> 00:15:08.000]  所以教他怎樣吃東西
[00:15:08.000 --> 00:15:10.000]  他們控制了的稅紙
[00:15:10.000 --> 00:15:12.000]  又遞給他
[00:15:12.000 --> 00:15:14.000]  繼續努力工作
[00:15:14.000 --> 00:15:16.000]  起來撿墨水
[00:15:16.000 --> 00:15:18.000]  波亞斯再吩咐人
[00:15:18.000 --> 00:15:20.000]  再吩咐
[00:15:20.000 --> 00:15:23.000]  他說他在群中
[00:15:23.000 --> 00:15:26.000]  拾取墨水都要給他
[00:15:26.000 --> 00:15:27.000]  你看看
[00:15:27.000 --> 00:15:28.000]  對他很有優待
[00:15:28.000 --> 00:15:30.000]  法例是怎樣的
[00:15:30.000 --> 00:15:32.000]  他現在說
[00:15:32.000 --> 00:15:34.000]  就算你綁完整個群
[00:15:34.000 --> 00:15:36.000]  他要拾取你的墨水
[00:15:36.000 --> 00:15:38.000]  都要給他
[00:15:38.000 --> 00:15:40.000]  廣東話叫做三個字
[00:15:40.000 --> 00:15:42.000]  是不是
[00:15:42.000 --> 00:15:45.000]  會不會是大洗超
[00:15:45.000 --> 00:15:47.000]  他應該不會每天都這樣
[00:15:47.000 --> 00:15:48.000]  否則綁完之後
[00:15:48.000 --> 00:15:49.000]  每個人都來搶
[00:15:49.000 --> 00:15:51.000]  但他還可以這樣拾取
[00:15:51.000 --> 00:15:53.000]  你還不可以罵他
[00:15:53.000 --> 00:15:55.000]  還要在群中抽出來
[00:15:55.000 --> 00:15:57.000]  特意留在地上
[00:15:57.000 --> 00:15:59.000]  完全優待
[00:15:59.000 --> 00:16:01.000]  還要走著走著
[00:16:01.000 --> 00:16:03.000]  裝作不知原來是崇拜
[00:16:03.000 --> 00:16:05.000]  會不會有人裝作不知
[00:16:05.000 --> 00:16:08.000]  原來這份禮物是送給你的
[00:16:08.000 --> 00:16:09.000]  不知道會不會
[00:16:09.000 --> 00:16:11.000]  他真的大洗超
[00:16:11.000 --> 00:16:13.000]  還說我特意給你拾取
[00:16:13.000 --> 00:16:15.000]  還要不要嚇他
[00:16:15.000 --> 00:16:17.000]  怕傷害他
[00:16:17.000 --> 00:16:19.000]  法例是怎樣說的
[00:16:19.000 --> 00:16:21.000]  法例未記23章22節
[00:16:21.000 --> 00:16:24.000]  在你們的地收割莊稼
[00:16:24.000 --> 00:16:27.000]  不可以割盡田割
[00:16:27.000 --> 00:16:29.000]  即是要留下
[00:16:29.000 --> 00:16:30.000]  即是就算收割
[00:16:30.000 --> 00:16:32.000]  不要收割到盡
