
[00:00:00.000 --> 00:00:02.000]  很感謝劍拜隊
[00:01:21.000 --> 00:01:23.000]  都在我們自己的心上
[00:01:23.000 --> 00:01:25.000]  事實上覺得全世界都好像
[00:01:25.000 --> 00:01:27.000]  要自己轉動
[00:01:27.000 --> 00:01:29.000]  這是第一個階段
[00:01:29.000 --> 00:01:32.000]  第二個階段就是當我們進入到群體之後
[00:01:32.000 --> 00:01:34.000]  我們發現自己不再是世界的中心
[00:01:34.000 --> 00:01:37.000]  我們必須開始要照顧別人的感受
[00:01:37.000 --> 00:01:39.000]  我們不可以什麼事情都自己
[00:01:39.000 --> 00:01:41.000]  以自己為優先
[00:01:41.000 --> 00:01:44.000]  父母的愛我們要分給其他的大英姊妹
[00:01:44.000 --> 00:01:45.000]  我們去到學校
[00:01:45.000 --> 00:01:48.000]  學校的生活不是自己想怎樣就怎樣
[00:01:48.000 --> 00:01:51.000]  學習怎樣跟別人相處
[00:01:51.000 --> 00:01:54.000]  是第二個階段我們要做的要學的
[00:01:54.000 --> 00:01:59.000]  第三個階段就是當我們在群體裏面一段時間之後
[00:01:59.000 --> 00:02:01.000]  我們就會發現
[00:02:01.000 --> 00:02:06.000]  好像大家都有少少的自我為中心的傾向
[00:02:06.000 --> 00:02:10.000]  大家都很想被愛被照顧
[00:02:10.000 --> 00:02:14.000]  所以大家都用不同的風化去爭取自己所想遇
[00:02:14.000 --> 00:02:19.000]  每一個人都有少少自我傾向的自我傾向
[00:02:19.000 --> 00:02:21.000]  這個就是第三階段
[00:02:21.000 --> 00:02:22.000]  你將會發現到
[00:02:22.000 --> 00:02:30.000]  第四個階段就是當你在群體裏面待了一段時間之後
[00:02:30.000 --> 00:02:35.000]  你就會慢慢發現到自己內心中的種種的需要情感
[00:02:35.000 --> 00:02:38.000]  慢慢開始發展越來越多越來越大
[00:02:38.000 --> 00:02:41.000]  大到一個程度就開始覺得
[00:02:41.000 --> 00:02:43.000]  很難需要去回應了
[00:02:43.000 --> 00:02:46.000]  回應自己心中的需求種種的需要
[00:02:46.000 --> 00:02:49.000]  這樣你就開始要面對到一個選擇
[00:02:49.000 --> 00:02:51.000]  就是你到底有沒有回應
[00:02:51.000 --> 00:02:54.000]  你到底有沒有回應自己心中所想遇的
[00:02:54.000 --> 00:02:57.000]  更加精準地說就是第四階段
[00:02:57.000 --> 00:03:03.000]  要去想的問題要問的問題就是要向哪一個敬拜的問題
[00:03:03.000 --> 00:03:05.000]  哪一個人敬拜的問題
[00:03:05.000 --> 00:03:08.000]  是向著自己內心中的偶像去敬拜
[00:03:08.000 --> 00:03:11.000]  或者去敬拜另外一個更加強大的存在
[00:03:11.000 --> 00:03:16.000]  來幫助我們解決自己生命當中的問題和需要
[00:03:16.000 --> 00:03:20.000]  而基督徒和微信主的最大分別
[00:03:20.000 --> 00:03:23.000]  就是敬拜對象的不同
[00:03:23.000 --> 00:03:28.000]  敬拜對象的不同會導致我們看事情的不同
[00:03:28.000 --> 00:03:30.000]  看事情的定義會不同
[00:03:30.000 --> 00:03:35.000]  生活當中的種種的優先順序排列會不同
[00:03:35.000 --> 00:03:38.000]  因為我們敬拜對象不同
[00:03:38.000 --> 00:03:41.000]  第四階段是一個分水嶺
[00:03:41.000 --> 00:03:43.000]  敬拜耶穌是一個群體
[00:03:43.000 --> 00:03:45.000]  微信主是一個群體
[00:03:45.000 --> 00:03:51.000]  兩個群體的人生活的風格和風格是很不同的
[00:03:51.000 --> 00:03:54.000]  我們理論上可以這樣分
[00:03:54.000 --> 00:03:55.000]  基督徒是一個群體
[00:03:55.000 --> 00:03:57.000]  微信主是一個群體可以這樣分
[00:03:57.000 --> 00:03:59.000]  但是當我們成為基督徒之後
[00:03:59.000 --> 00:04:01.000]  我們會發現到一個事情就是
[00:04:01.000 --> 00:04:05.000]  信主之後生命好像依然都有很多的挑戰
[00:04:05.000 --> 00:04:07.000]  依然都有很多的問題
[00:04:07.000 --> 00:04:10.000]  基督徒都會有軟弱的時候
[00:04:10.000 --> 00:04:12.000]  去回應自己生命當中的需要
[00:04:12.000 --> 00:04:16.000]  因此因為發現到自己心中很多的需要
[00:04:16.000 --> 00:04:19.000]  開始去敬拜自己心中的需要
[00:04:19.000 --> 00:04:22.000]  開始去敬拜自己心中所看重的東西
[00:04:22.000 --> 00:04:25.000]  所以我們在教會裏面或者基督徒的圈子裏面
[00:04:25.000 --> 00:04:30.000]  經常可以聽到有基督徒開始在生命當中跌倒
[00:04:30.000 --> 00:04:32.000]  或者天見有基督徒
[00:04:32.000 --> 00:04:34.000]  擺下自己對於信仰的矜持
[00:04:34.000 --> 00:04:36.000]  一個人離開了信仰
[00:04:36.000 --> 00:04:39.000]  甚至乎有可能多一些人
[00:04:39.000 --> 00:04:42.000]  一個群人擺下了自己的信仰
[00:04:42.000 --> 00:04:44.000]  令到整個教會分裂了
[00:04:44.000 --> 00:04:48.000]  什麼事情都可能在基督徒的圈子裏面發生
[00:04:48.000 --> 00:04:50.000]  因為敬拜的對象開始不同
[00:04:50.000 --> 00:04:53.000]  有一個人叫做甘地
[00:04:53.000 --> 00:04:55.000]  他講了這樣的說話
[00:04:55.000 --> 00:04:57.000]  他說:我很喜歡基督
[00:04:57.000 --> 00:04:59.000]  但是我不喜歡你們基督徒
[00:04:59.000 --> 00:05:02.000]  你們基督徒非常不像你們的基督
[00:05:02.000 --> 00:05:04.000]  他說了這樣一段說話
[00:05:04.000 --> 00:05:08.000]  在他的眼中基督徒是不完美的
[00:05:08.000 --> 00:05:10.000]  如聖經中所教導的
[00:05:10.000 --> 00:05:14.000]  講到的基督耶穌是相差甚遠的
[00:05:14.000 --> 00:05:19.000]  我想他所看見的沒有錯
[00:05:19.000 --> 00:05:23.000]  教會就是一帶困的罪人罪魅一切
[00:05:23.000 --> 00:05:25.000]  大家都是三戰八局
[00:05:25.000 --> 00:05:26.000]  大家都是罪人
[00:05:26.000 --> 00:05:28.000]  當然大家都是罪人的時候
[00:05:28.000 --> 00:05:32.000]  我們的生活就會跟甘地
[00:05:32.000 --> 00:05:37.000]  他所期待見到基督徒有一個完美的生活生命
[00:05:37.000 --> 00:05:40.000]  會跟他的期待有很大的差別
[00:05:40.000 --> 00:05:42.000]  教會裏面因為大家都是罪人
[00:05:42.000 --> 00:05:44.000]  因此你會有很多的紛爭
[00:05:44.000 --> 00:05:46.000]  有很多的爭執
[00:05:46.000 --> 00:05:51.000]  甚至發展出一個不合一的情況
[00:05:51.000 --> 00:05:57.000]  我今天所要講的講道主題叫做成性的群體
[00:05:57.000 --> 00:06:01.000]  我們將會討論兩個問題
[00:06:01.000 --> 00:06:02.000]  第一個
[00:06:02.000 --> 00:06:05.000]  在生活當中基督徒為什麼會有困難
[00:06:05.000 --> 00:06:07.000]  去活出自己的信仰
[00:06:07.000 --> 00:06:08.000]  第二個
[00:06:08.000 --> 00:06:10.000]  基督徒在生活當中
[00:06:10.000 --> 00:06:13.000]  如何去接受其他人的不完美
[00:06:13.000 --> 00:06:15.000]  或者接受自己的不完美
[00:06:15.000 --> 00:06:17.000]  我們將會討論這兩個問題
[00:06:17.000 --> 00:06:20.000]  希望今天的講道不單可以幫助我們明白
[00:06:20.000 --> 00:06:23.000]  信主之後生活到底要怎樣
[00:06:23.000 --> 00:06:26.000]  還可以幫助我們去鼓勵彼此
[00:06:26.000 --> 00:06:28.000]  面對自己生命當中的掙扎
[00:06:28.000 --> 00:06:31.000]  維持在主裏面的合一
[00:06:31.000 --> 00:06:33.000]  在主裏面一起成長
[00:06:33.000 --> 00:06:36.000]  成為一個成性的群體
[00:06:36.000 --> 00:06:39.000]  我們今天的經文是出自於
[00:06:39.000 --> 00:06:41.000]  以佛所書的第四章
[00:06:41.000 --> 00:06:44.000]  17章到25節
[00:06:44.000 --> 00:06:46.000]  請大家幫我一起讀
[00:06:46.000 --> 00:06:49.000]  1 2 3 請
[00:06:50.000 --> 00:06:52.000]  (祈禱)
[00:06:52.000 --> 00:06:54.000]  (祈禱)
[00:06:55.000 --> 00:06:57.000]  (祈禱)
[00:06:57.000 --> 00:06:59.000]  (祈禱)
[00:07:00.000 --> 00:07:02.000]  (祈禱)
[00:07:02.000 --> 00:07:07.000]  (法定人數不足)
[00:07:07.000 --> 00:07:12.000]  (法定人數不足)
[00:07:32.000 --> 00:07:37.000]  (法定人數不足)
[00:07:37.000 --> 00:07:42.000]  (法定人數不足)
[00:07:42.000 --> 00:07:47.000]  (法定人數不足)
[00:07:47.000 --> 00:07:52.000]  好,這裡是我們今天的經文
[00:07:52.000 --> 00:07:54.000]  我們再祈禱一次,好嗎?
[00:07:54.000 --> 00:07:57.000]  親愛的主,很感恩,我們可以聽你的話語
[00:07:57.000 --> 00:08:00.000]  希望你去祝福我們整個群體
[00:08:00.000 --> 00:08:02.000]  希望你能夠在你的話語中找到力量
[00:08:02.000 --> 00:08:04.000]  其實今天的解經是有一點困難的
[00:08:04.000 --> 00:08:06.000]  所以希望你也祝福我
[00:08:06.000 --> 00:08:09.000]  可以很清楚地去講這篇信息
[00:08:09.000 --> 00:08:11.000]  我們感謝你去聽你的話語
[00:08:11.000 --> 00:08:13.000]  奉耶穌基督德聖的命祈求
[00:08:13.000 --> 00:08:17.000]  在當年宗教會出現了一個問題
[00:08:17.000 --> 00:08:20.000]  就是教會不合一的問題
[00:08:20.000 --> 00:08:22.000]  保羅看到這個情況
[00:08:22.000 --> 00:08:24.000]  所以就寫了這本書以法所書
[00:08:24.000 --> 00:08:26.000]  在教會之間傳
[00:08:26.000 --> 00:08:29.000]  希望大卿姐妹,主流的大卿姐妹
[00:08:29.000 --> 00:08:31.000]  或者是友台人,或者是懷邦人
[00:08:31.000 --> 00:08:34.000]  可以在住裏和好,不可以搞分裂
[00:08:34.000 --> 00:08:37.000]  聖誕第17節說到你們行事為人
[00:08:37.000 --> 00:08:41.000]  不要再教壞人,存在虛夢的疑念
[00:08:41.000 --> 00:08:44.000]  基督徒和微信主的人
[00:08:44.000 --> 00:08:48.000]  生活一定要有一個很清楚的分別
[00:08:48.000 --> 00:08:51.000]  兩者的生活方法應該不一樣
[00:08:51.000 --> 00:08:54.000]  就好像白天和黑夜一樣
[00:08:54.000 --> 00:08:56.000]  有很明顯的不同
[00:08:56.000 --> 00:08:59.000]  信主與微信的人,生命有分別
[00:08:59.000 --> 00:09:01.000]  是因為微信主的人
[00:09:01.000 --> 00:09:03.000]  他們心中存在虛夢的疑念
[00:09:03.000 --> 00:09:05.000]  他們心中的想法
[00:09:05.000 --> 00:09:07.000]  影響到他們的實際行動
[00:09:07.000 --> 00:09:09.000]  影響到他們的生命
[00:09:09.000 --> 00:09:11.000]  他們心越來越硬
[00:09:11.000 --> 00:09:14.000]  心地分明,與神所持的生命隔絕了
[00:09:14.000 --> 00:09:17.000]  最後導致到什麼?
[00:09:17.000 --> 00:09:20.000]  他們開始放縱自己的情緣
[00:09:20.000 --> 00:09:22.000]  開始什麼都做,什麼都OK
[00:09:22.000 --> 00:09:23.000]  什麼都可以試試
[00:09:23.000 --> 00:09:25.000]  去貪行各樣的污衛的事
[00:09:25.000 --> 00:09:27.000]  所以保羅太監這個情況
[00:09:27.000 --> 00:09:30.000]  就告訴他們
[00:09:30.000 --> 00:09:32.000]  千萬不要效法微信主的人
[00:09:32.000 --> 00:09:34.000]  他們的生命、他們的行為
[00:09:34.000 --> 00:09:36.000]  我們每一次去回應
[00:09:36.000 --> 00:09:37.000]  我們生命中的需要
[00:09:37.000 --> 00:09:40.000]  所想要的、不好的念頭
[00:09:40.000 --> 00:09:42.000]  當我們每一次去回應的時候
[00:09:42.000 --> 00:09:44.000]  都會把我們一步步的
[00:09:44.000 --> 00:09:47.000]  帶離開神
[00:09:47.000 --> 00:09:50.000]  甚至乎每一次把自己不好的意念
[00:09:50.000 --> 00:09:52.000]  每一次去回應的時候
[00:09:52.000 --> 00:09:57.000]  可能最後都會令到整間教會分裂了
[00:09:57.000 --> 00:10:00.000]  生命的崩壞有內心的分離開始
[00:10:00.000 --> 00:10:02.000]  從不好的念頭開始
[00:10:02.000 --> 00:10:04.000]  所以保羅告訴宗教會
[00:10:04.000 --> 00:10:08.000]  保守我們的心是很重要的
[00:10:08.000 --> 00:10:10.000]  同時保羅也告訴我們
[00:10:10.000 --> 00:10:12.000]  教會、壞在的合一
[00:10:12.000 --> 00:10:15.000]  是一定需要內在的更新
[00:10:15.000 --> 00:10:18.000]  內心的想法如果不去改變的話
[00:10:18.000 --> 00:10:22.000]  壞在的行為如何去迫改是沒有用的
[00:10:22.000 --> 00:10:25.000]  就好像一個品合不好的小朋友
[00:10:25.000 --> 00:10:27.000]  你不斷去打他罵他、罵他
[00:10:27.000 --> 00:10:29.000]  他不改就不改
[00:10:29.000 --> 00:10:31.000]  他可能跟你鬥唱命
[00:10:31.000 --> 00:10:34.000]  看看你先放棄或是他贏
[00:10:34.000 --> 00:10:38.000]  我們要人改變或是要自己改變
[00:10:38.000 --> 00:10:42.000]  最重要的一步就是要與別人的心
[00:10:42.000 --> 00:10:44.000]  與自己的心去對話
[00:10:44.000 --> 00:10:45.000]  要教會合一
[00:10:45.000 --> 00:10:50.000]  要從大家的心開始
[00:10:50.000 --> 00:10:52.000]  當大家的心開始變化之後
[00:10:52.000 --> 00:10:58.000]  我們才可以合一去長遠地走這條人生的道路
[00:10:58.000 --> 00:11:03.000]  之後保羅在第十節開始去教宗教會
[00:11:03.000 --> 00:11:06.000]  如何做、如何活出自己的生命
[00:11:06.000 --> 00:11:08.000]  才不會令到教會分裂
[00:11:08.000 --> 00:11:11.000]  我們大家一起讀這篇經文
[00:11:11.000 --> 00:11:15.000]  從第20至24節
[00:11:38.000 --> 00:11:43.000]  保羅在第22節及24節分別用了兩個字去表達
[00:11:43.000 --> 00:11:48.000]  為何信主的人生命可以與未信主的人有不同的分別
[00:11:48.000 --> 00:11:52.000]  他用的兩個字就是第22節的下一章
[00:11:52.000 --> 00:11:54.000]  「脫去」這個字
[00:11:54.000 --> 00:11:57.000]  以及24節的「穿上」這個字
[00:11:57.000 --> 00:12:01.000]  這兩個字分別都讓過去式的不定次
[00:12:01.000 --> 00:12:03.000]  透過這個特別的文化
[00:12:03.000 --> 00:12:08.000]  保羅要大家用一個宏觀的角度去看基督徒的生命
[00:12:08.000 --> 00:12:12.000]  從未信到信主到成為成人、新人
[00:12:12.000 --> 00:12:14.000]  未信到信主到成性
[00:12:14.000 --> 00:12:15.000]  很簡單
[00:12:15.000 --> 00:12:19.000]  就是這樣用一個宏觀的角度去看基督徒的生命
[00:12:19.000 --> 00:12:21.000]  當我們是信主的那一刻
[00:12:21.000 --> 00:12:24.000]  我們在主裡面就是一個新造的人
[00:12:24.000 --> 00:12:28.000]  過去的罪我們就可以脫離
[00:12:28.000 --> 00:12:30.000]  我們可以與罪脫離
[00:12:30.000 --> 00:12:32.000]  在主裡面我們是新的人
[00:12:32.000 --> 00:12:35.000]  我們應該要活出不同的生命
[00:12:35.000 --> 00:12:38.000]  所以保羅跟我們說我們要記得一件事
[00:12:38.000 --> 00:12:40.000]  就是當我們面對生命的掙扎的時候
[00:12:40.000 --> 00:12:42.000]  我們要記得我們過去的罪
[00:12:42.000 --> 00:12:47.000]  我們舊的生命已經不可以再控制著我們自己
[00:12:47.000 --> 00:12:48.000]  不可以再控制著自己
[00:12:48.000 --> 00:12:51.000]  因為我們在主裡面是一個新的人
[00:12:51.000 --> 00:12:55.000]  因為這個真理我們因此可以在面對掙扎的時候
[00:12:55.000 --> 00:12:57.000]  心中有平安
[00:12:57.000 --> 00:13:00.000]  我們在主裡面可以找到自己的安靜
[00:13:00.000 --> 00:13:04.000]  如果你身邊有人之前是未信主的
[00:13:04.000 --> 00:13:06.000]  可能是你的朋友
[00:13:06.000 --> 00:13:09.000]  可能是家人
[00:13:09.000 --> 00:13:11.000]  從未信到信主
[00:13:11.000 --> 00:13:14.000]  你會很清楚地看見他生命的轉變
[00:13:14.000 --> 00:13:19.000]  可能他們心中開始很開心、很開心、很喜樂
[00:13:19.000 --> 00:13:23.000]  或者開始不斷地說很多感恩的事情
[00:13:23.000 --> 00:13:26.000]  你可以很清楚地看到一個轉變
[00:13:26.000 --> 00:13:31.000]  他們從未信到信主就變成一個新人
[00:13:31.000 --> 00:13:33.000]  他們有很大的變化
[00:13:33.000 --> 00:13:36.000]  因為他們的過去沒有辦法再控制
[00:13:36.000 --> 00:13:38.000]  再在他們的生命當中掌權
[00:13:38.000 --> 00:13:41.000]  因為他們在主裡面是新的人
[00:13:41.000 --> 00:13:46.000]  這個就是保羅用過去式的不定詞我們去看見的
[00:13:46.000 --> 00:13:51.000]  用一個宏觀的角度去看基督徒應該要有的生命
[00:13:51.000 --> 00:13:54.000]  從這個已經成為新人的角度
[00:13:54.000 --> 00:13:57.000]  去看我們自己生命當中的挑戰
[00:13:57.000 --> 00:14:01.000]  教會當中出現到的困難、挑戰、分裂等等
[00:14:01.000 --> 00:14:04.000]  不可以再成為我們分裂下去的原因
[00:14:04.000 --> 00:14:07.000]  因為我們從基督徒已經成為成人了
[00:14:07.000 --> 00:14:11.000]  我們應該可以面對種種的挑戰
[00:14:11.000 --> 00:14:13.000]  維持著我們教會合一
[00:14:13.000 --> 00:14:15.000]  維持著自己是一個群體
[00:14:15.000 --> 00:14:18.000]  在過去這兩年在青少年部裡侍奉
[00:14:18.000 --> 00:14:21.000]  我看到很多人生命有很大的轉變
[00:14:21.000 --> 00:14:23.000]  不同相的人都有
[00:14:23.000 --> 00:14:28.000]  很多大兄姊妹願意站在台上分享生命的競爭
[00:14:28.000 --> 00:14:30.000]  我記得你也有分享
[00:14:30.000 --> 00:14:36.000]  或者有不同的大兄姊妹在自己的小松攤裡分享
[00:14:36.000 --> 00:14:37.000]  分享自己生命的故事
[00:14:37.000 --> 00:14:41.000]  如何被主怪變成不斷的哭
[00:14:41.000 --> 00:14:44.000]  每一次聽到大家分享生命故事的時候
[00:14:44.000 --> 00:14:46.000]  其實我也很感動
[00:14:46.000 --> 00:14:49.000]  因為從他們生命的轉變
[00:14:49.000 --> 00:14:52.000]  我可以看到成人的真實
[00:14:52.000 --> 00:14:55.000]  順著之後,很多人的生命都被改變
[00:14:55.000 --> 00:14:59.000]  再困難的生命都被主成功地翻轉
[00:14:59.000 --> 00:15:02.000]  因為他們的生命轉變
[00:15:02.000 --> 00:15:05.000]  所以很多小組因此產生了很大的變化
[00:15:05.000 --> 00:15:08.000]  因為看到他們的生命轉變
[00:15:08.000 --> 00:15:10.000]  他們自己也開始轉變了
[00:15:10.000 --> 00:15:13.000]  整個小組好像變成一個很大的家庭
[00:15:13.000 --> 00:15:15.000]  擁抱彼此的軟弱
[00:15:15.000 --> 00:15:18.000]  擁抱彼此的生命轉變
[00:15:18.000 --> 00:15:20.000]  整個小組變得很溫暖
[00:15:20.000 --> 00:15:23.000]  生命轉變很明顯
[00:15:23.000 --> 00:15:25.000]  保祿想告訴我
[00:15:25.000 --> 00:15:31.000]  生命轉變還是我們基督徒已經成為新人的最好的證明
[00:15:31.000 --> 00:15:33.000]  但問題來了
[00:15:33.000 --> 00:15:36.000]  如果你已經在狗裡面很長一段時間
[00:15:36.000 --> 00:15:39.000]  你已經順著已經很長很長一段時間
[00:15:39.000 --> 00:15:44.000]  你會發現到其實基督徒的生命不一定都是相同的
[00:15:44.000 --> 00:15:52.000]  每一個人的生命不一定都是跟那些站在台上分享好的生命競爭的人一樣
[00:15:52.000 --> 00:15:56.000]  很多人都是從一開始順著Honeymoon的階段
[00:15:56.000 --> 00:15:58.000]  慢慢去到一個狂野的時間
[00:15:58.000 --> 00:16:00.000]  開始慢慢發現到
[00:16:00.000 --> 00:16:02.000]  哇!哇!哇!
[00:16:02.000 --> 00:16:03.000]  順著很困難
[00:16:03.000 --> 00:16:04.000]  當基督徒不容易
[00:16:04.000 --> 00:16:06.000]  很多東西需要面對
[00:16:06.000 --> 00:16:08.000]  很多時候是需要自己去面對
[00:16:08.000 --> 00:16:11.000]  自己去做一些熟練的操練
[00:16:11.000 --> 00:16:15.000]  他們會發現努力學習基督的教導
[00:16:15.000 --> 00:16:17.000]  真的很不容易
[00:16:17.000 --> 00:16:23.000]  在教會裡時常聽到有人跟我分享自己其中一宗受傷的原因
[00:16:23.000 --> 00:16:28.000]  他說很多人會以基督徒的名義定罪他們
[00:16:28.000 --> 00:16:30.000]  有人會說
[00:16:30.000 --> 00:16:33.000]  你不是基督徒嗎?你為什麼做不到?
[00:16:33.000 --> 00:16:35.000]  你為什麼做不到聖經的教導?
[00:16:35.000 --> 00:16:38.000]  你為什麼做不到耶穌基督的生命?
[00:16:38.000 --> 00:16:42.000]  人們會用一個很高的道德標準去定罪他們
[00:16:42.000 --> 00:16:45.000]  令到他們很多人都很受傷
[00:16:45.000 --> 00:16:48.000]  分享這些心痛故事的人
[00:16:48.000 --> 00:16:51.000]  不單單是高中或者大專生
[00:16:51.000 --> 00:16:54.000]  還有小組的組長甚至乎是父母
[00:16:54.000 --> 00:16:56.000]  當他們做不到別人的期待的時候
[00:16:56.000 --> 00:16:59.000]  別人就會對他們發脾氣
[00:16:59.000 --> 00:17:00.000]  很不開心
[00:17:00.000 --> 00:17:03.000]  所以令到他們都很傷心
[00:17:03.000 --> 00:17:05.000]  不論你是被傷害的人
[00:17:05.000 --> 00:17:08.000]  別人會用很高的道德標準去定罪你
[00:17:08.000 --> 00:17:11.000]  或者你是那個高標準去定罪別人的人
[00:17:11.000 --> 00:17:13.000]  你都會開始想一個問題
[00:17:13.000 --> 00:17:18.000]  就是基督徒究竟能不能活到一個完美的生命呢?
[00:17:18.000 --> 00:17:21.000]  完美的生命我們真的可以做到嗎?
[00:17:21.000 --> 00:17:25.000]  保祿的教導好像跟現實有很大的分別
[00:17:25.000 --> 00:17:27.000]  好像有一點不同
[00:17:27.000 --> 00:17:31.000]  如果你曾經或現在也有這種問號的話
[00:17:31.000 --> 00:17:35.000]  我們再繼續去看看保祿到底想說什麼
[00:17:35.000 --> 00:17:39.000]  我們是否真的可以把基督徒的生命做到完美呢?
[00:17:39.000 --> 00:17:41.000]  我們繼續看下去
[00:17:41.000 --> 00:17:44.000]  在第22節和第24節
[00:17:44.000 --> 00:17:48.000]  說到脫下舊人穿上新人的教導燈
[00:17:48.000 --> 00:17:51.000]  中間還有一節經文就是23節
[00:17:51.000 --> 00:17:54.000]  保祿在那裡跟舊的基督徒說
[00:17:54.000 --> 00:17:58.000]  你們要把心靈更換一生
[00:17:58.000 --> 00:17:59.000]  更換一生
[00:17:59.000 --> 00:18:03.000]  保祿在這個字眼上
[00:18:03.000 --> 00:18:06.000]  他都用了同一個文化
[00:18:06.000 --> 00:18:07.000]  就是不定詞
[00:18:07.000 --> 00:18:09.000]  但是有別於之前兩個字
[00:18:09.000 --> 00:18:11.000]  用過去式
[00:18:11.000 --> 00:18:14.000]  保祿在第23節選擇用現在式
[00:18:14.000 --> 00:18:18.000]  透過這個從過去變到現在
[00:18:18.000 --> 00:18:21.000]  他就用一個從一個宏觀的角度
[00:18:21.000 --> 00:18:24.000]  變為一個專注於細節的角度
[00:18:24.000 --> 00:18:27.000]  現在式所想要表達的就是
[00:18:27.000 --> 00:18:29.000]  成為新人成為聖人
[00:18:29.000 --> 00:18:31.000]  不斷要做的就是
[00:18:31.000 --> 00:18:35.000]  你每一天都要學習耶穌基督的生命
[00:18:35.000 --> 00:18:37.000]  你每一天都不斷去熟練操練
[00:18:37.000 --> 00:18:40.000]  不斷去面對自己教的生命所帶來的掙扎
[00:18:40.000 --> 00:18:45.000]  你每一天都需要依靠耶穌基督的帶領
[00:18:45.000 --> 00:18:47.000]  每一天都需要學習依靠祂
[00:18:47.000 --> 00:18:50.000]  這個就是保祿所說的
[00:18:50.000 --> 00:18:53.000]  從過去式變到現在式
[00:18:53.000 --> 00:18:56.000]  這裡就是回應我們剛開始所說的第四階段
[00:18:56.000 --> 00:18:59.000]  我們敬拜的中心到底是哪一個
[00:18:59.000 --> 00:19:03.000]  我們無時無刻都需要選擇去敬拜耶穌基督
[00:19:03.000 --> 00:19:06.000]  而不是我們生命中的、心中的其他東西
[00:19:06.000 --> 00:19:10.000]  除了這個過去式轉變到現在式
[00:19:10.000 --> 00:19:13.000]  保祿還用另外一個很特別的文化
[00:19:13.000 --> 00:19:14.000]  很細節的
[00:19:14.000 --> 00:19:18.000]  他說新靈更生
[00:19:18.000 --> 00:19:20.000]  他還有一個中間語態
[00:19:20.000 --> 00:19:23.000]  或者是被動語態來表達
[00:19:23.000 --> 00:19:27.000]  他說基督徒處於一個被動的狀態裏
[00:19:27.000 --> 00:19:29.000]  上大會給我們指引
[00:19:29.000 --> 00:19:32.000]  告訴我們要怎樣去成長
[00:19:32.000 --> 00:19:36.000]  而我們基督徒所要做的就是謙卑自己的生命
[00:19:36.000 --> 00:19:40.000]  謙卑自己的生命去學習、去領受
[00:19:40.000 --> 00:19:44.000]  基督徒必須要自己選擇去回應神
[00:19:44.000 --> 00:19:46.000]  給我們的引導選擇去回應
[00:19:46.000 --> 00:19:50.000]  這個就是中間語態、中間聲音所強調的重點
[00:19:50.000 --> 00:19:53.000]  我們基督徒已經成為成人、新人
[00:19:53.000 --> 00:19:55.000]  但沒有完全成為一個新人
[00:19:55.000 --> 00:19:59.000]  在聖學上這個就叫做 already not yet
[00:19:59.000 --> 00:20:01.000]   already not yet
[00:20:01.000 --> 00:20:03.000]  已然和未然
[00:20:03.000 --> 00:20:05.000]  因為not yet的怨故
[00:20:05.000 --> 00:20:08.000]  保祿要我們核定決心去回應神
