
[00:00:00.000 --> 00:00:03.640]  小姐妹早晨,很高興大家能夠再次參加
[00:07:26.800 --> 00:07:29.800]  從這兩個人物身上我們可以看見
[00:07:29.800 --> 00:07:35.000]  因著他們和上帝有一份特殊的關係
[00:07:35.000 --> 00:07:39.200]  所以她願意不但犧牲自己的性命
[00:07:39.200 --> 00:07:40.000]  好像耶穌一樣
[00:07:40.000 --> 00:07:43.000]  或者像這位女士犧牲她最寶貴的
[00:07:43.000 --> 00:07:46.400]  最昂貴的這些香膏
[00:07:46.400 --> 00:07:51.000]  來去履行上帝的心願
[00:07:51.000 --> 00:07:56.800]  耶穌在當時可以說是被視為一個
[00:07:56.800 --> 00:08:01.000]  被歧視為下等人的一個人物
[00:08:01.000 --> 00:08:03.400]  而且我們可以留意到很多人
[00:08:03.400 --> 00:08:06.000]  去評論到耶穌基督的身份的時候
[00:08:06.000 --> 00:08:09.200]  他們都只說他就是那個
[00:08:09.200 --> 00:08:13.400]  木匠的兒子耶穌基督
[00:08:13.400 --> 00:08:15.800]  根本上他們看不起耶穌
[00:08:15.800 --> 00:08:19.000]  其實他的身份
[00:08:19.000 --> 00:08:21.000]  但是另一方面我們也看見
[00:08:21.000 --> 00:08:22.600]  在當時來看
[00:08:22.600 --> 00:08:26.400]  女士的身份也同樣是被很多人
[00:08:26.400 --> 00:08:29.200]  去作出一個輕視的態度
[00:08:29.200 --> 00:08:33.000]  甚至在耶穌基督的門徒之間
[00:08:33.000 --> 00:08:36.400]  也有這種表現出來
[00:08:36.400 --> 00:08:40.200]  所以當我們在上文曾經提及到
[00:08:40.200 --> 00:08:42.600]  耶穌基督的門徒見到這位女士
[00:08:42.600 --> 00:08:47.600]  這麼昂貴的香膏臨在耶穌基督頭上的時候
[00:08:47.600 --> 00:08:51.200]  這班男士為了刁難這位女士
[00:08:51.200 --> 00:08:54.000]  想出一些不是理由的理由
[00:08:54.000 --> 00:08:57.600]  而耶穌也看穿了他們的心思
[00:08:57.600 --> 00:09:00.200]  原來他們對於耶穌
[00:09:00.200 --> 00:09:03.000]  或者是對於這位女士來看
[00:09:03.000 --> 00:09:06.600]  都好像是視為下等人一樣
[00:09:06.600 --> 00:09:10.000]  但是當我們從這段聖經裡面
[00:09:10.000 --> 00:09:14.200]  還以為信耶穌的人只是那些下等的人
[00:09:14.200 --> 00:09:17.000]  叫做弱勢社羣的人的時候
[00:09:17.000 --> 00:09:19.800]  原來連富有的人
[00:09:19.800 --> 00:09:24.000]  當他們去反覆思量自己的人生的時候
[00:09:24.000 --> 00:09:26.200]  他們也能夠看到
[00:09:26.200 --> 00:09:28.200]  上帝的拯救
[00:09:28.200 --> 00:09:30.400]  繼而他們去相信耶穌基督
[00:09:30.400 --> 00:09:33.600]  這正正是我們今天所看的另一個人物
[00:09:33.600 --> 00:09:36.400]  這個人物是叫做弱失
[00:09:36.400 --> 00:09:40.600]  我們先回去看看這段聖經的內容
[00:09:40.600 --> 00:09:42.000]  第一部份我們要看的
[00:09:42.000 --> 00:09:46.400]  是第27章第57節
[00:09:46.400 --> 00:09:49.800]  在這裏我們會看到一個題目
[00:09:49.800 --> 00:09:55.000]  就是當你與耶穌有什麼關係呢?
[00:09:55.000 --> 00:09:56.800]  這個重要題目
[00:09:56.800 --> 00:10:01.600]  What kind of relationship do you have with Jesus Christ?
[00:10:01.600 --> 00:10:05.400]  在這裏第27章第57節
[00:10:05.400 --> 00:10:09.200]  他說:到了晚上有一個財主
[00:10:09.200 --> 00:10:13.400]  名叫弱失是阿利米泰來的
[00:10:13.400 --> 00:10:17.400]  他也是耶穌的門徒
[00:10:17.400 --> 00:10:20.800]  一開始這裏介紹了這個人物
[00:10:20.800 --> 00:10:23.200]  他原來是一個財主
[00:10:23.200 --> 00:10:26.200]  在我們的畫盤裏寫得很清楚
[00:10:26.200 --> 00:10:27.800]  說他是一個財主
[00:10:27.800 --> 00:10:30.000]  如果你去看英語聖經的時候
[00:10:30.000 --> 00:10:31.800]  就會發現到他的形容是
[00:10:31.800 --> 00:10:36.200]  這個是一個rich man 富有的人
[00:10:36.200 --> 00:10:40.200]  於是在聖經裏面對於這些人物
[00:10:40.200 --> 00:10:43.800]  他需要我們知道他是一個重要人物
[00:10:43.800 --> 00:10:45.400]  他連名字也給了我們
[00:10:45.400 --> 00:10:49.200]  所以這裏就說他的名字叫弱失
[00:10:49.200 --> 00:10:51.800]  這個弱失在哪裏而來的呢?
[00:10:51.800 --> 00:10:56.400]  原來他有家鄉有他的淵源
[00:10:56.400 --> 00:11:01.200]  這個弱失是來自於一個城市
[00:11:01.200 --> 00:11:04.200]  阿利米泰
[00:11:04.200 --> 00:11:08.400]  他來到耶穌基督
[00:11:08.400 --> 00:11:11.200]  他在這個晚上做了什麼?
[00:11:11.200 --> 00:11:14.400]  原來他是準備去要求
[00:11:14.400 --> 00:11:18.600]  當時的官比拉多
[00:11:18.600 --> 00:11:22.200]  去預備把耶穌基督的屍體拿回來
[00:11:22.200 --> 00:11:24.200]  不過當我們還沒看那部份之前
[00:11:24.200 --> 00:11:28.800]  我們就看看馬太怎樣記錄這個人物
[00:11:28.800 --> 00:11:33.600]  特意馬太用了一些功夫去提出
[00:11:33.600 --> 00:11:39.400]  就說他是耶穌的門徒
[00:11:39.400 --> 00:11:43.400]  從這段聖經裏面我們會留意到
[00:11:43.400 --> 00:11:48.400]  馬太的記載其實有他獨特的動機
[00:11:48.400 --> 00:11:49.600]  什麼動機?
[00:11:49.600 --> 00:11:52.600]  首先我們看回這段聖經的背景
[00:11:52.600 --> 00:11:55.600]  當耶穌基督被殺之後
[00:11:55.600 --> 00:11:58.000]  其實耶穌基督的門徒
[00:11:58.000 --> 00:12:00.800]  可謂雞飛狗走
[00:12:00.800 --> 00:12:02.600]  人人自危
[00:12:02.600 --> 00:12:07.400]  不知道什麼時候會因著耶穌被殺之後
[00:12:07.400 --> 00:12:11.000]  有一些人去進行清除異己的活動
[00:12:11.000 --> 00:12:14.200]  去將祂們捉拿歸案
[00:12:14.200 --> 00:12:19.000]  所以當眾人都已經走光的時候
[00:12:19.000 --> 00:12:21.600]  耶穌十一個門徒
[00:12:21.600 --> 00:12:23.000]  都不例外
[00:12:23.000 --> 00:12:24.200]  走的走
[00:12:24.200 --> 00:12:26.600]  背叛的耶穌有背叛耶穌的
[00:12:26.600 --> 00:12:30.400]  甚至有說不認耶穌的也有
[00:12:30.400 --> 00:12:33.200]  這個不是我們今天討論的題目
[00:12:33.200 --> 00:12:35.000]  但是從這段聖經裏面
[00:12:35.000 --> 00:12:37.800]  竟然有一位財主
[00:12:37.800 --> 00:12:41.000]  有名有姓有地步
[00:12:41.000 --> 00:12:44.400]  叫約瑟從阿利米泰來到
[00:12:44.400 --> 00:12:45.800]  竟然怎麼樣?
[00:12:45.800 --> 00:12:50.000]  去要求取回耶穌基督的屍體
[00:12:50.000 --> 00:12:54.200]  這個對於當時一個財主來看
[00:12:54.200 --> 00:12:59.200]  是一件很大的冒險的事情
[00:12:59.200 --> 00:13:02.800]  首先我們要明白一點的是什麼?
[00:13:02.800 --> 00:13:05.000]  在聖經裏面
[00:13:05.000 --> 00:13:09.000]  稱之為財主是什麼人?
[00:13:09.000 --> 00:13:15.600]  如果我們對新約聖經時期的環境
[00:13:15.600 --> 00:13:18.000]  稱之為財主的人
[00:13:18.000 --> 00:13:20.400]  通常被認定為一些
[00:13:20.400 --> 00:13:26.200]  根本不需要自己下手下腳去做任何事情的人
[00:13:26.200 --> 00:13:29.000]  他只需要說一聲
[00:13:29.000 --> 00:13:34.600]  他就已經有人可以為他們代辦一切事情
[00:13:34.600 --> 00:13:36.600]  在這段聖經裏面
[00:13:36.600 --> 00:13:39.800]  這位人物他做了什麼?
[00:13:39.800 --> 00:13:45.400]  他缺乏基督成為耶穌基督的門徒
[00:13:45.400 --> 00:13:49.000]  並且來取回耶穌基督的屍體
[00:13:49.000 --> 00:13:54.000]  這個行徑是非常獨特的
[00:13:54.000 --> 00:13:55.800]  如果他是一個財主
[00:13:55.800 --> 00:13:59.200]  按照聖經一貫的陳述記載
[00:13:59.200 --> 00:14:03.200]  理論上根本不需要自己下手下腳去做任何事情的人
[00:14:03.200 --> 00:14:06.400]  叫一個家庭任何一個人
[00:14:06.400 --> 00:14:08.000]  家丁也好
[00:14:08.000 --> 00:14:11.400]  為他去做這件事就可以了
[00:14:11.400 --> 00:14:15.000]  但是為什麼他要這樣去做呢?
[00:14:15.000 --> 00:14:18.800]  而馬太的記載亦是很刻意地陳述到
[00:14:18.800 --> 00:14:23.200]  他和耶穌基督的一個關係
[00:14:23.200 --> 00:14:25.200]  從這段聖經裏面
[00:14:25.200 --> 00:14:26.400]  整體我們知道
[00:14:26.400 --> 00:14:30.800]  當他去問比拉多拿回耶穌的屍體的時候
[00:14:30.800 --> 00:14:35.200]  其實比拉多後來的回覆也很積極
[00:14:35.200 --> 00:14:36.800]  我們先偷看一下
[00:14:36.800 --> 00:14:38.000]  一會兒我會再說
[00:14:38.000 --> 00:14:39.000]  第58節
[00:14:39.000 --> 00:14:43.200]  其實當約瑟去到要求比拉多
[00:14:43.200 --> 00:14:45.800]  給回耶穌的身體的時候
[00:14:45.800 --> 00:14:48.200]  比拉多竟然二話不說
[00:14:48.200 --> 00:14:57.200]  就吩咐人把耶穌的屍體給回約瑟
[00:14:57.200 --> 00:15:00.800]  其實為什麼我們會看到
[00:15:00.800 --> 00:15:08.200]  這位約瑟這麼順利地可以得到比拉多的認同
[00:15:08.200 --> 00:15:14.200]  馬上就去給回耶穌的身體給他埋葬呢?
[00:15:14.200 --> 00:15:19.600]  這個題目很多的學者甚至信徒會嘗試
[00:15:19.600 --> 00:15:21.000]  這裏沒有說
[00:15:21.000 --> 00:15:23.800]  我就去找找其他的聖經
[00:15:23.800 --> 00:15:25.800]  其他的福音書
[00:15:25.800 --> 00:15:31.000]  甚至找找其他的聖經的背景傳統
[00:15:31.000 --> 00:15:34.200]  或者我們稱之為教會傳統
[00:15:34.200 --> 00:15:36.800]  去嘗試找找原因
[00:15:36.800 --> 00:15:39.000]  為什麼比拉多這麼順利
[00:15:39.000 --> 00:15:44.400]  這麼容易就給回耶穌幾個身體去約瑟
[00:15:44.400 --> 00:15:46.200]  讓他去埋葬呢?
[00:15:46.200 --> 00:15:48.800]  其實是不無道理的
[00:15:48.800 --> 00:15:49.600]  大興姐妹
[00:15:49.600 --> 00:15:50.800]  我們要明白
[00:15:50.800 --> 00:15:56.000]  當一個人願意去毀身在上帝裏面的時候
[00:15:56.000 --> 00:15:59.400]  並且願意去冒險
[00:15:59.400 --> 00:16:03.600]  付出他自己所能夠做到的事情的時候
[00:16:03.600 --> 00:16:07.600]  這只是一方面人的工作而已
[00:16:07.600 --> 00:16:11.400]  但是侍奉主的屬神的指紋
[00:16:11.400 --> 00:16:14.000]  另一個很重要的關鍵
[00:16:14.000 --> 00:16:18.200]  就是他們有上帝和他們同工
[00:16:18.200 --> 00:16:21.600]  其實上帝在整個事件裏面
[00:16:21.600 --> 00:16:26.200]  其實都陪伴著所有的人
[00:16:26.200 --> 00:16:33.400]  去完成耶穌能夠順利死在十字架上的事情
[00:16:33.400 --> 00:16:38.800]  如果我們再去看多一點聖經內容的時候
[00:16:38.800 --> 00:16:41.500]  我們會發現在馬太福音
[00:16:41.500 --> 00:16:46.300]  第27章第18和第19節裏面
[00:16:46.300 --> 00:16:48.600]  其實老了我們已經知道
[00:16:48.600 --> 00:16:54.600]  比拉多認定了耶穌根本是一個無辜的人
[00:16:54.600 --> 00:16:58.600]  所以當我們去看這兩節經文的時候
[00:16:58.600 --> 00:17:00.000]  聖經是這樣記載
[00:17:00.000 --> 00:17:08.600]  祂說:「巡撫原知道他們是因為窒盜財把,他戒了來」
[00:17:08.600 --> 00:17:13.800]  「正坐堂的時候,他的夫人打發人來說」
[00:17:13.800 --> 00:17:18.200]  「這二人的事,你一點不可管」
[00:17:18.200 --> 00:17:24.800]  「因為我今天在夢中為他受了許多的苦」
[00:17:24.800 --> 00:17:26.800]  從這段聖經裏面
[00:17:26.800 --> 00:17:32.200]  我們發現原來當耶穌死在十字架上
[00:17:32.200 --> 00:17:34.500]  這條路途上的時候
[00:17:34.500 --> 00:17:38.000]  其實不只是耶穌基督在這裏自己工作
[00:17:38.000 --> 00:17:43.400]  父神和父神的靈其實是同時在工作中
[00:17:43.400 --> 00:17:46.100]  而亦都藉著這段經文裏面
[00:17:46.100 --> 00:17:50.600]  我們發現原來比拉多的太太
[00:17:50.600 --> 00:17:55.500]  同樣在夢中有上帝的工作在運作
[00:17:55.500 --> 00:17:57.400]  於是如何呢?
[00:17:57.400 --> 00:18:04.000]  她馬上去告訴比拉多
[00:18:04.000 --> 00:18:06.500]  當然了,派人去跟她說
[00:18:06.500 --> 00:18:11.000]  「這件事,你真的不要插手」
[00:18:11.000 --> 00:18:15.400]  「因為這個人是一個異人」
[00:18:15.400 --> 00:18:20.400]  比拉多從職位的角度來看
[00:18:20.400 --> 00:18:23.800]  她已經知道根本審不出耶穌基督有什麼罪
[00:18:23.800 --> 00:18:26.600]  稍後我們會看看比拉多怎樣說
[00:18:26.600 --> 00:18:32.200]  但是,其實上帝同時在他的家人
[00:18:32.200 --> 00:18:34.200]  在過程當中
[00:18:34.200 --> 00:18:36.900]  透過聖靈去幫助他們
[00:18:36.900 --> 00:18:40.100]  從不同的角度去看這件事
[00:18:40.100 --> 00:18:42.600]  首先從這個夫人的背景
[00:18:42.600 --> 00:18:46.200]  我們會看到耶穌基督是一個異人
[00:18:46.200 --> 00:18:48.600]  不只是他自己說的
[00:18:48.600 --> 00:18:51.400]  原來在聖靈引導之下
[00:18:51.400 --> 00:18:56.500]  上帝的靈去使得比拉多的夫人
[00:18:56.500 --> 00:18:57.700]  她的太太
[00:18:57.700 --> 00:19:01.800]  也同樣認證到耶穌基督是一個異人
[00:19:01.800 --> 00:19:07.100]  而比拉多她自己也在她的官職職效上
[00:19:07.100 --> 00:19:10.800]  也認證到耶穌根本就不是一個罪人
[00:19:10.800 --> 00:19:12.900]  當我們更進一步去看
[00:19:12.900 --> 00:19:17.700]  馬太福音第27章,第23至25節裡面
[00:19:17.700 --> 00:19:20.500]  比拉多更加親口地陳述
[00:19:20.500 --> 00:19:22.500]  我們看看這段經文說什麼
[00:19:22.500 --> 00:19:27.400]  比拉多見說也無濟於事
[00:19:27.400 --> 00:19:29.600]  反要生亂
[00:19:29.600 --> 00:19:33.100]  就拿水在眾人面前洗手
[00:19:33.100 --> 00:19:36.000]  說:留者二人的血
[00:19:36.000 --> 00:19:40.000]  罪不在我,你門成當罷
[00:19:40.000 --> 00:19:42.000]  眾人都回答說:
[00:19:42.000 --> 00:19:49.000]  她的血歸到我們和我們的子孫身上
[00:19:49.000 --> 00:19:53.000]  從這段聖經裡面我們很清楚看到
[00:19:53.000 --> 00:19:58.400]  比拉多陳述了出來讓所有人知道
[00:19:58.400 --> 00:20:02.200]  我根本查不出耶穌基督有什麼原因
[00:20:02.200 --> 00:20:04.300]  你們要去指控她
[00:20:04.300 --> 00:20:09.500]  而這班人也不聽比拉多的勸說
[00:20:09.500 --> 00:20:12.600]  並且更加要去預備
[00:20:12.600 --> 00:20:15.300]  如果你不聽,我會作反
[00:20:15.300 --> 00:20:18.200]  於是在這種情況之下
[00:20:18.200 --> 00:20:21.700]  比拉多作了一個選擇
[00:20:21.700 --> 00:20:22.800]  既然這件事
[00:20:22.800 --> 00:20:26.000]  我太太也有上帝的啟示
[00:20:26.000 --> 00:20:27.800]  知道耶穌是一個異人
[00:20:27.800 --> 00:20:30.000]  不要插手在這件事上
[00:20:30.000 --> 00:20:31.000]  於是她怎樣?
[00:20:31.000 --> 00:20:34.600]  她自己也同樣後退
[00:20:34.600 --> 00:20:35.500]  遷就這些人
[00:20:35.500 --> 00:20:37.400]  你喜歡,既然要犯罪的話
[00:20:37.400 --> 00:20:39.300]  你就去犯救吧
[00:20:39.300 --> 00:20:41.200]  這班人也說:
[00:20:41.200 --> 00:20:46.500]  如果是這個人死的罪疚等等
[00:20:46.500 --> 00:20:49.400]  這個殺死他的結局
[00:20:49.400 --> 00:20:52.600]  這個罪歸在我們自己和子孫身上
[00:20:52.600 --> 00:20:57.800]  這種情況反映了給我們看到
[00:20:57.800 --> 00:21:02.300]  人心是多麼的橫梗
[00:21:02.300 --> 00:21:04.900]  在這種情況之下
[00:21:04.900 --> 00:21:10.900]  我們就會明白到一件很重要的事實
[00:21:10.900 --> 00:21:16.000]  其實從第57節
[00:21:16.000 --> 00:21:22.900]  比拉多最終把屍首交給約瑟的時候
[00:21:22.900 --> 00:21:28.700]  其實是履行他自己所看到的現象
[00:21:28.700 --> 00:21:32.700]  也有上帝的工作在運行當中
[00:21:32.700 --> 00:21:35.000]  而這個作為富有的人
[00:21:35.000 --> 00:21:38.400]  他本來根本不需要進行
[00:21:38.400 --> 00:21:42.400]  任何的自身親自行動
[00:21:42.400 --> 00:21:46.300]  但是他卻甘願毀身下去
[00:21:46.300 --> 00:21:50.100]  在這種毀身的情況之下
[00:21:50.100 --> 00:21:52.600]  正正就是《馬太福音》裡面
[00:21:52.600 --> 00:21:57.100]  要去陳述給我們知道一件事實
[00:21:57.100 --> 00:22:01.200]  作為一個有錢的人
[00:22:01.200 --> 00:22:04.500]  不代表他不需要信耶穌
[00:22:04.500 --> 00:22:07.100]  信耶穌與不信耶穌
[00:22:07.100 --> 00:22:09.700]  其實最重要的關鍵點
[00:22:09.700 --> 00:22:16.600]  是這個人和耶穌和上帝的關係如何
[00:22:16.600 --> 00:22:17.900]  雖然在聖經裡面
[00:22:17.900 --> 00:22:20.500]  我們看到耶穌多次引用
[00:22:20.500 --> 00:22:25.000]  告訴我們財主是很難進天國的
[00:22:25.000 --> 00:22:28.700]  譬如《馬太福音》第19章23至24節裡面
[00:22:28.700 --> 00:22:30.200]  耶穌說得非常清楚
[00:22:30.200 --> 00:22:33.900]  祂說:我實在告訴你們
[00:22:33.900 --> 00:22:37.000]  財主進天國是難的
[00:22:37.000 --> 00:22:41.200]  我又告訴你們,駱駝穿過針的眼
[00:22:41.200 --> 00:22:47.200]  比財主進上帝的國還容易呢?
[00:22:47.200 --> 00:22:50.600]  耶穌其實將財主進入天國這件事
[00:22:50.600 --> 00:22:53.300]  表達出來是淋漓盡致
[00:22:53.300 --> 00:22:56.500]  但是不代表有財的人
[00:22:56.500 --> 00:22:57.900]  或者有財富的人
[00:22:57.900 --> 00:22:59.400]  他們就不需要信耶穌
[00:22:59.400 --> 00:23:00.800]  是難的
[00:23:00.800 --> 00:23:04.700]  但是這個人只需要有上帝的生命
[00:23:04.700 --> 00:23:08.100]  其實他的表現就會截然不同
